Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label
WDkg3h8PCVU,Ugw0T66AK7hN9dSPySx4AaABAg,2023-01-15T17:30:20Z,2023-01-15T17:30:20Z,1,"*An Open Letter in Support of AH*
*5 months ago, the verdict in the defamation trial between JD and AH deeply concerned many professionals in the fields of intimate partner and s e x u a l    v i o l e n c e.*

*As many, including A.O. Scott for The New York Times have noted, the vilification of AH and ongoing online harassment of her and those who have voiced support for her have been unprecedented in both vitriol and scale.*

*Much of this harassment was fueled by disinformation, m i s o g y n y, biphobia, and a MONETIZED SOCIAL MEDIA environment where a woman’s allegations of domestic v i o l e n c e and s e x u a l assault were mocked for entertainment. The same disinformation and victim-blaming tropes are now being used against others who have alleged a b u s e.*

*In our opinion, the JD v. AH verdict and continued discourse around it indicate a fundamental misunderstanding of intimate partner and s e x u a l v i o l e n c e and how survivors respond to it. The damaging consequences of the spread of this misinformation are incalculable. We have grave concerns about the rising misuse of defamation suits to threaten and silence survivors.*

*We condemn the public shaming of AH and join in support of her. We support the ability of all to report intimate partner and s e x u a l  v i o l e n c e free of harassment and intimidation.*

__________________________________________________________________________________________________

*After a great deal of deliberation I have made a very difficult decision to settle the defamation case brought against me by my ex-husband in Virginia.*

*It’s important for me to say that I NEVER CHOSE THIS. I DEFENDED MY TRUTH AND IN DOING SO MY LIFE AS I KNEW IT WAS DESTROYED. The vilification I have faced on SOCIAL MEDIA is an amplified version of the ways in which women are re-victimised when they come forward.*

*Now I finally have an opportunity to emancipate myself from something I attempted to leave over 6 years ago and on terms I can agree to. I have made no admission. This is not an act of concession. There are no restrictions or gags with respect to my voice moving forward.*

*I make this decision having lost faith in the american legal system, where my unprotected testimony served as entertainment and social media fodder.*

*when I stood before a judge in the uk, i was vindicated by a robust, impartial and fair system, where i was protected from having to give the worst moments of my testimony in front of the world’s media, and where the court found that i was subjected to domestic and sexual violence.*

*In the US, however, I exhausted almost all my resources in advance of and during a trial in which I was subjected to a courtroom that in which abundant, direct evidence that corroborated my testimony was excluded and in WHICH POPULARITY AND POWER MATTERED MORE THAN REASON AND DUE PROCESS.*

*In the interim I WAS EXPOSED TO A TYPE OF HUMILIATION THAT I SIMPLY CANNOT RE-LIVE. Even if my US appeal is successful, the best outcome would be a re-trial where a new jury would have to consider the evidence again. I simply cannot go through that for a third time.*

*Time is precious and I want to spend my time productively and purposefully. For too many years I have been caged in an arduous and expensive legal process, which has shown itself unable to protect me and my right to free speech.*

*I CANNOT AFFORD TO RISK AN IMPOSSIBLE BILL – ONE THAT IS NOT JUST FINANCIAL, BUT ALSO PSYCHOLOGICAL, PHYSICAL AND EMOTIONAL. WOMEN SHOULDN’T HAVE TO FACE ABUSE OR BANKRUPTCY FOR SPEAKING HER TRUTH, BUT UNFORTUNATELY IT NOT UNCOMMON.*

*In settling this case I am also choosing the freedom to dedicate my time to the work that helped me heal after my divorce; work that exists in realms in which I feel seen, heard and believed, and in which I know I can effect change.*

*I will not be threatened, disheartened or dissuaded by what happened from speaking the truth. No one can and no one will take that from me. My voice forever remains the most valuable asset I have.*

*I’d like to thank my outstanding appellate and original trial teams for their relentless hard work. I want to thank everyone who has supported me and turn my attention to the growing support that I’ve felt and seen publicly in the months since trial, and the efforts that have been made to show solidarity with my story.*

*Any survivor knows that the ability to tell their story often feels like the only relief, and I cannot find enough words to tell you the hope your belief in me inspires, not just for me, but for all of you.*

*Thank you. See you soon. AH*",NON_HATE,0.9703823328,NON_HATE
WDkg3h8PCVU,UgyPs6AGEqw8FfNOd-p4AaABAg,2023-01-02T16:13:04Z,2023-01-02T16:13:04Z,0,"Just like Atlantis, this movie sunk",NON_HATE,0.9753043056,NON_HATE
WDkg3h8PCVU,UgxpsLExVMUXyp-Noq54AaABAg,2022-12-23T04:17:20Z,2022-12-23T04:17:20Z,3,This had better ocean effects than Avatar.,NON_HATE,0.9768021703,NON_HATE
WDkg3h8PCVU,Ugy0jmOfd-zJLpxp09d4AaABAg,2022-12-21T06:50:04Z,2022-12-21T06:50:04Z,0,The war is coming 👽,NON_HATE,0.9340342283,NON_HATE
WDkg3h8PCVU,UgxBGTaVJp-q5FQWbUJ4AaABAg,2022-12-20T01:10:45Z,2022-12-20T01:10:45Z,1,"Amber is free today. She defeated the wifebeatercult, MAGAs, Incles, misogynists. Congrats! And looking forward to watching Aquaman II...",NON_HATE,0.9376549125,NON_HATE
WDkg3h8PCVU,Ugyrl3a818kAiMaLjHd4AaABAg,2022-12-17T10:18:06Z,2022-12-17T10:18:06Z,0,Im here after avatar the way of water,NON_HATE,0.9748850465,NON_HATE
WDkg3h8PCVU,UgzDHTTFCtli9BPbOl54AaABAg,2022-12-03T17:00:28Z,2022-12-03T17:00:28Z,4,"Came back after watching wakanda forever , Namor got nothing on aqua man",NON_HATE,0.9715947509,NON_HATE
WDkg3h8PCVU,Ugwvgu9DxKJOqmvqSQd4AaABAg,2022-12-02T10:21:50Z,2022-12-02T10:21:50Z,1,I can't wait for the second one:D,NON_HATE,0.9682942629,NON_HATE
WDkg3h8PCVU,UgxPSk_UH94qDYo3Y7F4AaABAg,2022-12-01T07:58:09Z,2022-12-01T07:58:09Z,1,“None Shall Live” is legendary,NON_HATE,0.9632419348,NON_HATE
WDkg3h8PCVU,UgzMZMZmi1uYcjs8ivh4AaABAg,2022-11-30T17:57:56Z,2022-11-30T17:57:56Z,2,best VFX 🔥🔥,NON_HATE,0.958540082,NON_HATE
WDkg3h8PCVU,Ugyc7-Yh2HdmSHWJr4p4AaABAg,2022-11-27T02:35:15Z,2022-11-27T02:35:15Z,0,"Aquaman is a blonde surfer, not an employee of Duck Dynasty... fake reproduction. ""Make D C Comics Great Again!""",NON_HATE,0.6802615523,NON_HATE
WDkg3h8PCVU,Ugx8_ZXTPd4GTSXlWa54AaABAg,2022-11-25T11:34:35Z,2022-11-25T11:34:35Z,0,One of the best scene in this movie is when they were in Sicily,NON_HATE,0.9083912373,NON_HATE
WDkg3h8PCVU,UgypzFpKHBdZTVZYpU54AaABAg,2022-11-25T04:43:40Z,2022-12-07T16:46:36Z,5,"People were preparing for Avatar 2 while we have already watched that underworld epicness in james wan's Aquaman
#RestoreTheSnyderVerse",NON_HATE,0.8691766262,NON_HATE
WDkg3h8PCVU,UgwaTyXatIrDXlR23cF4AaABAg,2022-11-24T23:54:35Z,2022-11-24T23:54:35Z,3,Patiently waiting for Aquaman 2 with the same cast again. 😌,NON_HATE,0.9726214409,NON_HATE
WDkg3h8PCVU,UgxLZ32yIqDF3yRlUgl4AaABAg,2022-11-14T17:27:48Z,2022-11-14T17:27:48Z,1,"Can you guys and New line cinema and platinum dunes please have michael bay,brad fuller,and andrew form on gettin back together with Samuel Bayer and Wesley strick and Eric heisserer and Steve Jablonsky and the rest of the crew and try to talk to Warner bros and New line cinema and platinum dunes on having them reviving/making a sequel to a nightmare on elm street 2010 and title it a nightmare on elm street 2 freddy's return and it should bee about nancy is now a paitient at westin hills hospital for years with 13 others who also have been dealing with freddy in the past and when freddy kuegger begins stalking thee occupants of the mental hospital it up too nancy and quentin to stop freddy once and for all!!!!!!!.............................Ps the story about 13 others that who are with Nancy in thee mental clinic asylum hospital that they use to be 16 of them but Freddy Krueger killed 3 others along thee way and they were students and victims of Freddy Krueger too and please make the sequel elements similar to a nightmare on elm street 2 Freddy's revenge and a nightmare on elm street 3 dream warriors and please make the sequel now and release it in 2025 but if you guys can not release it in 2025 then u have my full permission to release it in 2026 then And also make a nightmare on elm street 3 and title it either a nightmare on elm street 3 dream fighters or a nightmare on elm street 3 dream masters or whatever and still have Rooney Mara and Kyle gallner and Jackie Earle Haley and possibly Clancy brown reprise there roles and make the sequel elements similar to a nightmare on elm street 4 dream masters and a nightmare on elm street 5 dream child and Freddys Dead the final nightmare and Wes craven the New nightmare and release that in 2028 but if you cannot release that in 2028 then you guys have my full extended permission to release that in 2029 then and also my ideas for a nightmare on elm street 2 Freddy's return and a nightmare on elm street 3 is too add lots of nudity scenes and tones of drugs an alcohol scenes moments and lot of 3D graphics parts too",NON_HATE,0.9497976303,NON_HATE
WDkg3h8PCVU,UgzTh0isPIg4OP8ZnDB4AaABAg,2022-11-12T22:14:17Z,2022-11-12T22:14:17Z,11,"Saw this for the first time tonight and loved it, fantastic escapism. Far from an identikit superhero movie, this stands out, and for what it's worth, I thought Amber Heard was great in it, and I'm looking forward to the sequel.",NON_HATE,0.9675852656,NON_HATE
WDkg3h8PCVU,Ugx-t5AkKKPFdOIOIUZ4AaABAg,2022-11-11T12:53:07Z,2022-11-11T12:53:07Z,0,Such a cool movie,NON_HATE,0.9730272293,NON_HATE
WDkg3h8PCVU,Ugx_gFld6TT0zlTfxjN4AaABAg,2022-11-11T00:10:05Z,2022-11-11T00:10:05Z,0,I love amber heard ❤️,NON_HATE,0.969263792,NON_HATE
WDkg3h8PCVU,Ugy-UX88zio2Lp7qqvR4AaABAg,2022-11-09T23:19:46Z,2022-11-09T23:19:46Z,0,God the cgi is terrible 💀,NON_HATE,0.9332321286,NON_HATE
WDkg3h8PCVU,UgwDnrM36qCfbh2BS4h4AaABAg,2022-11-02T14:07:33Z,2022-11-02T14:07:33Z,0,Roman Reigns,NON_HATE,0.9724235535,NON_HATE
WDkg3h8PCVU,UgzqDQN42SPNQDHhBuN4AaABAg,2022-10-31T10:35:33Z,2022-10-31T10:35:33Z,0,The director of this movie is from my country. No wondered I felt its like our movies here in Malaysia. The scenes and the fights.,NON_HATE,0.9596439004,NON_HATE
WDkg3h8PCVU,UgyCWYGnPSajJ1dYYLt4AaABAg,2022-10-31T03:42:27Z,2022-10-31T03:42:27Z,0,Just now watching it. lol. Looks really good.,NON_HATE,0.9766623974,NON_HATE
WDkg3h8PCVU,Ugw_Q8u_ay8U2mFL1SB4AaABAg,2022-10-17T07:23:21Z,2022-10-17T07:23:21Z,0,I like the hair style.,NON_HATE,0.9771487713,NON_HATE
WDkg3h8PCVU,Ugxkpcq9x_ojxcBXHzF4AaABAg,2022-10-16T15:36:14Z,2022-10-16T15:36:14Z,0,DC Sucks,NON_HATE,0.9724235535,NON_HATE
WDkg3h8PCVU,UgwF4gFKTNIxfv28Djt4AaABAg,2022-10-12T17:36:55Z,2022-10-12T17:36:55Z,0,Those were the best times <3,NON_HATE,0.9744707942,NON_HATE
WDkg3h8PCVU,Ugwk4cT6dFQJumITqEB4AaABAg,2022-10-03T16:33:59Z,2022-10-03T16:33:59Z,1,Namor: I can fly.,NON_HATE,0.9767782688,NON_HATE
WDkg3h8PCVU,UgxMRcOoDShVHnoFpN14AaABAg,2022-09-28T11:10:16Z,2022-09-28T11:10:16Z,0,he is powerful,NON_HATE,0.9737520218,NON_HATE
WDkg3h8PCVU,UgwLZOVl9SKBTc7Brc54AaABAg,2022-09-26T11:26:05Z,2022-09-26T11:26:05Z,0,"Me Amber in Aquaman 2 - ""I've been looking for you """,NON_HATE,0.970430851,NON_HATE
WDkg3h8PCVU,Ugx1l18aP8wrFrBCMkp4AaABAg,2022-09-13T17:29:15Z,2022-09-13T17:29:15Z,1,ARIEL looks amazing!!!,NON_HATE,0.9763162732,NON_HATE
WDkg3h8PCVU,UgwpI7pF46twJgnuVjJ4AaABAg,2022-09-11T04:48:13Z,2022-09-11T04:48:13Z,3,Miss the good times watching this movie,NON_HATE,0.9724683166,NON_HATE
WDkg3h8PCVU,UgzUQdZqXJvWz8SrwAd4AaABAg,2022-09-09T14:48:56Z,2022-09-09T14:48:56Z,0,and even having dna deep snap of a finger able to design your apt,NON_HATE,0.9728145599,NON_HATE
WDkg3h8PCVU,Ugw1F7poX0HU1-dFR-V4AaABAg,2022-09-09T14:48:10Z,2022-09-09T14:48:10Z,0,and nyc and other peoole manipluating my mind in such a way because they don't want a king here and jepiordizing their mothers from having interror design snap of a finger and house and sister,NON_HATE,0.8736054897,NON_HATE
WDkg3h8PCVU,UgzqE0XhZthxto4XwH54AaABAg,2022-09-09T14:47:04Z,2022-09-09T14:47:04Z,0,and also wrisking jepordizing production dates that nyc will pick up the tab and have this blakc guy next to me try to be GOD making peopple to do something even this whole building some no,NON_HATE,0.9439336658,NON_HATE
WDkg3h8PCVU,Ugy4w9563kyIHkdnHDN4AaABAg,2022-09-09T14:46:02Z,2022-09-09T14:46:02Z,0,and havinhg 817 be telling people to do something to lee matthew and stealing kingly abilities,NON_HATE,0.9700672626,NON_HATE
WDkg3h8PCVU,UgyQKBfdU0tRvNZxLXV4AaABAg,2022-09-09T14:45:28Z,2022-09-09T14:45:28Z,0,I am the father and I don't want my sons to be at wrisk,NON_HATE,0.9242860079,NON_HATE
WDkg3h8PCVU,Ugw305tT4o11CWDy9ld4AaABAg,2022-09-09T01:12:20Z,2022-09-09T01:12:20Z,0,"...


..This skeched artist organised with her friends terracts: Trade Center Pentagon 2011, Tsunami 2004, MS Estonia 1994, terracts in metro Moscow 2010. They did it for stealing digital copies of royals bodies and digital copy of my body for financing their own terrorists group. Never publish these artists or you will be considered as sponsor of  terrorism...",NON_HATE,0.944188118,NON_HATE
WDkg3h8PCVU,UgxTCWhDOVvpNvj9Ppt4AaABAg,2022-09-08T04:38:47Z,2022-09-08T04:38:47Z,0,how do people watch this garbage,NON_HATE,0.8078534603,NON_HATE
WDkg3h8PCVU,UgwSuvJl9GnTxJpl_rZ4AaABAg,2022-08-15T22:58:52Z,2022-08-15T22:58:52Z,0,A loved the sountrack. When i saw the movie  i said that that girl is a bad actress. So is not because the trail. She is bad. I will never go to see a a movie about amber . Never. I love  the soundtrack becaise i am musician but she is horoffic i am just loving it. No hate but she is just not the person i want to see in movies. She is not an actress. She is a person   obssesd about herself,NON_HATE,0.8154348135,NON_HATE
WDkg3h8PCVU,UgxfP3OhX8b38D9YVAx4AaABAg,2022-08-10T19:11:24Z,2022-08-10T19:11:24Z,0,It feels disgusting watching her in the movie r8 now!!!🤮,NON_HATE,0.6588474512,NON_HATE
WDkg3h8PCVU,UgzC5IuJZ-6JDfb0j6R4AaABAg,2022-08-08T19:18:24Z,2022-08-08T19:18:24Z,0,"Glad I wasn't the only one who did not like amber's presence, it wasn't the character's presence at all it was bland acting from amber's part and no idea how she got the role",NON_HATE,0.9529761672,NON_HATE
WDkg3h8PCVU,UgxrNQfpLBGZNK7oPIJ4AaABAg,2022-08-07T14:50:15Z,2022-08-07T14:50:15Z,4,Strating my dc journey,NON_HATE,0.9722391963,NON_HATE
WDkg3h8PCVU,Ugwj_1PxNAWPkeAtR3t4AaABAg,2022-08-07T03:00:09Z,2022-08-07T03:00:09Z,1,"If you just take amber out if this, it’s an amazing movie.",NON_HATE,0.9757801294,NON_HATE
WDkg3h8PCVU,UgwIEhH4pKgLAOi75z14AaABAg,2022-08-04T17:52:19Z,2022-08-04T17:52:19Z,0,"🦇 Seriously WB, Please consider releasing Batgirl 🦇
Some of us really want to see it!",NON_HATE,0.9057517648,NON_HATE
WDkg3h8PCVU,UgxyTj1tD7bAbnTHwOl4AaABAg,2022-08-03T19:14:12Z,2022-08-03T19:14:12Z,0,Fk Aquaman blackwashing,NON_HATE,0.8169180751,HATE
WDkg3h8PCVU,Ugx0ANfhqXpulUHXy114AaABAg,2022-08-03T00:54:13Z,2022-08-03T00:54:13Z,0,just watched this movie yesterday for the first time and i can't lie - its a great superhero movie.  In my opinion one of the best superhero movies.  i understand that this may be because it is the only one that deals with the ocean and i know everyone who loves superhero movies is waiting to compare this to Namor - but i am going to also because it will be its only parallel.,NON_HATE,0.9562103748,NON_HATE
WDkg3h8PCVU,Ugx8RWGz3CcWvbX-6Th4AaABAg,2022-08-02T05:53:32Z,2022-08-02T05:53:32Z,0,Happy birthday Jason,NON_HATE,0.9704915881,NON_HATE
WDkg3h8PCVU,UgwZ8l4QlffmcA6VVEB4AaABAg,2022-07-28T18:08:13Z,2022-07-28T18:08:13Z,1,"Sucks because I wanna watch it (for the first time), but can’t separate amber from amber.",NON_HATE,0.9691781402,NON_HATE
WDkg3h8PCVU,Ugy2RWhccpLNsbb9GSd4AaABAg,2022-07-28T00:45:28Z,2022-07-28T00:45:28Z,0,DC WANTS the sequel to fail. It would explain why they are keeping in that MONSTER known as Amber Herd.,NON_HATE,0.9320577979,NON_HATE
WDkg3h8PCVU,Ugyyp25J345TE0325714AaABAg,2022-07-27T07:42:11Z,2022-07-27T07:42:11Z,0,"This witch shouldn't be in this movie, #amberheardisapsicho",HATE,0.5598629713,NON_HATE
WDkg3h8PCVU,UgzWPFozhiR4rGYugwl4AaABAg,2022-07-26T18:30:46Z,2022-07-26T18:30:46Z,1,Booooooo booooo fu warner bros,NON_HATE,0.9734053612,NON_HATE
WDkg3h8PCVU,UgwyxanA0OkB2cRsiH14AaABAg,2022-07-24T07:08:17Z,2022-07-24T07:08:17Z,0,👍 💙 👍 💙👍 💙 👍 💙,NON_HATE,0.8413152695,NON_HATE
WDkg3h8PCVU,UgzUeMo6GTZ3ZIOHUah4AaABAg,2022-07-14T06:10:41Z,2022-07-14T06:10:41Z,0,My father and mother were scary,NON_HATE,0.9719558954,NON_HATE
WDkg3h8PCVU,UgyhEwUdwCtK1Ame1HV4AaABAg,2022-07-13T12:34:40Z,2022-07-13T12:34:40Z,0,Came to see Jason 🥰🥰🥰🥰🥰,NON_HATE,0.9560070634,NON_HATE
WDkg3h8PCVU,UgyKIEzEWs1QaIX9Ikp4AaABAg,2022-07-12T15:17:10Z,2022-07-12T15:17:10Z,0,All these Johnny Depp fans and Johnny's not even in this movie.,NON_HATE,0.9741223454,NON_HATE
WDkg3h8PCVU,UgwfMyRumbmW_53Vy4p4AaABAg,2022-07-11T22:36:39Z,2022-07-11T22:36:39Z,1,This movie is total garbage,NON_HATE,0.9293459058,NON_HATE
WDkg3h8PCVU,UgwxT32mZXKxuNLk51B4AaABAg,2022-07-11T06:07:04Z,2022-07-11T06:07:34Z,0,"I'm curious if anyone called out Amber heard's acting before the trial?
I could see why she'd be proud.. It looks like there is a lot to learn to make a Marvel movie, she just really lacks true emotion, or maybe over acts?",NON_HATE,0.9631943703,NON_HATE
WDkg3h8PCVU,Ugwww2SqROql7b4pBIF4AaABAg,2022-07-06T17:19:45Z,2022-07-06T17:19:45Z,1,I love this movie ❤️,NON_HATE,0.9679002166,NON_HATE
WDkg3h8PCVU,Ugzs9CII2vXaczJRfwl4AaABAg,2022-07-05T14:35:38Z,2022-07-05T14:35:38Z,0,Vincent Chase works out now?,NON_HATE,0.9770633578,NON_HATE
WDkg3h8PCVU,UgwWxYqNlbhkovfRV9J4AaABAg,2022-07-05T13:08:23Z,2022-07-05T13:08:23Z,2,"I love Jason Momoa and James Wan. I wish them all the best, genuinely. But I won't watch this movie if Amber Heard is still in it. I am a huge customer of blu rays, collectors, merchandising, digital movies and series. But no way I am putting my money on this one. I can't stand double standards.",NON_HATE,0.9242793918,NON_HATE
WDkg3h8PCVU,UgzCLXjHj8NerDSrkel4AaABAg,2022-07-04T22:01:17Z,2022-07-04T22:01:17Z,1,AH is a pretty bad actor. Guess that's why no one believed her on the stand. lol,NON_HATE,0.9481900334,NON_HATE
WDkg3h8PCVU,UgzRiB9pfjaHDMYzk014AaABAg,2022-06-29T15:52:15Z,2022-06-29T15:52:15Z,1,I'm done with jason momoa. You think cause you make aluminum water bottles it's enough!!!! You backed a domestic violence abuser!!!! You have a son would it be ok???? Sorry jason your a great actor but that's not enough I'm done !!!!! Canceled!!,NON_HATE,0.8731922507,NON_HATE
WDkg3h8PCVU,UgwqZuCwd7nPMNfgTZB4AaABAg,2022-06-27T18:04:04Z,2022-06-27T18:04:04Z,3,we will not see this film with Amber Heard in it! My grandchildren and my kids agree!,NON_HATE,0.9603984356,NON_HATE
WDkg3h8PCVU,Ugyi7kIZeBR7Slf5cTF4AaABAg,2022-06-26T20:38:42Z,2022-06-26T20:38:42Z,0,Men support men women don't support women. THAT IS WHY MEN RULE THE WORLD.,NON_HATE,0.8626059294,
WDkg3h8PCVU,UgyhvGRaw4rBA6JPGWd4AaABAg,2022-06-25T23:10:01Z,2022-06-25T23:10:01Z,4,Who else is watching this after Johnny depp won the case,NON_HATE,0.963993609,NON_HATE
