Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label
cIvOHGIzCd0,UgzBr71j641Fa1dKyp94AaABAg,2022-10-02T08:39:37Z,2022-10-02T08:39:37Z,2,Good thing CW didn't make this series.,NON_HATE,0.9759218097,NON_HATE
cIvOHGIzCd0,UgwXFlfmn9boDPynpjB4AaABAg,2022-09-18T02:59:23Z,2022-09-18T02:59:23Z,1,Now we need a night wing show or red hood,NON_HATE,0.9607671499,NON_HATE
cIvOHGIzCd0,UgxCRnqht4V-5KZvl2h4AaABAg,2022-09-12T18:03:06Z,2022-09-12T18:03:06Z,1,lol alfred gets a show before robin.,NON_HATE,0.9775570631,NON_HATE
cIvOHGIzCd0,UgzsgfB6d1rleVgX37B4AaABAg,2022-08-15T18:29:13Z,2022-08-15T18:29:13Z,0,"So, thanks for switching to HBO. Not!!",NON_HATE,0.9680611491,NON_HATE
cIvOHGIzCd0,UgwvEpYHD-5xCSQ5kdl4AaABAg,2022-08-14T01:09:36Z,2022-08-14T01:09:36Z,0,They turned a gag… FROM THE TTG MOVIE REAL?,NON_HATE,0.9393710494,NON_HATE
cIvOHGIzCd0,UgxS7O9phl_OW5BkgOd4AaABAg,2022-07-28T16:51:57Z,2022-07-28T16:52:04Z,1,I really hope this is the origin  story for Michael  Caine's Alfred,NON_HATE,0.9531172514,NON_HATE
cIvOHGIzCd0,UgzHdcIeFz16Ca3B7zp4AaABAg,2022-06-27T01:00:45Z,2022-06-27T01:00:45Z,3,How am i now hearing of this show?,NON_HATE,0.9773092866,NON_HATE
cIvOHGIzCd0,UgwANl4dSDCEehj_qC94AaABAg,2022-06-06T23:14:47Z,2022-06-06T23:14:47Z,0,I LOVE PALOMA...AND THIS SHOW,NON_HATE,0.9107686281,NON_HATE
cIvOHGIzCd0,UgzoPI-UYznJc4XXKWR4AaABAg,2022-06-03T19:34:27Z,2022-06-03T19:34:27Z,0,Maravilloso,NON_HATE,0.9780728221,NON_HATE
cIvOHGIzCd0,Ugx2SYPWHuHU1Y7i7Lx4AaABAg,2022-06-02T18:38:47Z,2022-06-02T18:38:47Z,3,This show has got to be a money laundering operation,NON_HATE,0.9596873522,NON_HATE
cIvOHGIzCd0,UgyDmjxyw6MZdVSLau54AaABAg,2022-05-13T15:10:51Z,2022-05-13T15:10:51Z,0,This is the first time im seeing this,NON_HATE,0.9763200283,NON_HATE
cIvOHGIzCd0,UgwPVOXyUUkEDH8nhcB4AaABAg,2022-05-12T14:37:02Z,2022-05-12T14:37:02Z,2,I remember seeing a commercial for this in theaters then never hearing a thing about it again. Is it worth the watch?,NON_HATE,0.96991539,NON_HATE
cIvOHGIzCd0,UgwDGZaJOSFLBU8sWE94AaABAg,2022-05-08T11:19:52Z,2022-05-08T11:19:52Z,2,Btw this is the universe of the gotham series,NON_HATE,0.9622064233,NON_HATE
cIvOHGIzCd0,UgxU8bC-nW8MxaFTTud4AaABAg,2022-04-08T20:34:55Z,2022-04-08T20:34:55Z,0,{.|.} ;;,NON_HATE,0.9766668081,NON_HATE
cIvOHGIzCd0,UgwI1iSM1xySmSwkKXB4AaABAg,2022-04-06T19:33:31Z,2022-04-06T19:33:31Z,0,I can't stand Jack Bannon's fake London accent.  It ruins the whole thing for me.,NON_HATE,0.9695461392,NON_HATE
cIvOHGIzCd0,Ugx3Yor01QdqMzGoz854AaABAg,2022-03-14T17:15:26Z,2022-03-14T17:15:26Z,1,"Holy Joe, it’s the story behind Batman’s butler…",NON_HATE,0.9523178339,NON_HATE
cIvOHGIzCd0,UgzWQIB46EuRrF8vvzV4AaABAg,2022-03-05T05:27:54Z,2022-03-05T05:27:54Z,0,"Before the man.


There was the legendx",NON_HATE,0.9711146951,NON_HATE
cIvOHGIzCd0,UgxJPi6PyGQRY9XCoW54AaABAg,2022-02-26T03:28:21Z,2022-02-26T03:28:21Z,2,Looks like a show for 14 year old girls and cat moms. This is not Alfred.,NON_HATE,0.9196106195,
cIvOHGIzCd0,UgwaBoBudcVT35PkG054AaABAg,2022-02-16T16:48:48Z,2022-02-16T16:48:48Z,0,"This series far exceeded my expectation. Jack Bannon in the lead role gave a very powerful performance and Paloma Faith as Bet was sensational. The rest of the cast is very good, but these two stand well above. There is a bit of steampunk here and the alternate reality London is perfectly done. I am watching Reacher, which is OK, but of the two,  I enjoyed Pennyworth much more. Just announced Season 3 and I am looking forward to it.  I think Pennyworth could have been feature film material, but now the series has probably robbed all of the good ideas. It also makes you wish that Alfie got more presence in the Batman movies, though he did get some in the TV series Gotham.",NON_HATE,0.9618580341,NON_HATE
cIvOHGIzCd0,Ugxb1HknGuNJ7fpONLN4AaABAg,2022-02-14T05:20:07Z,2022-02-14T05:20:07Z,0,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 classic,NON_HATE,0.9718405604,NON_HATE
cIvOHGIzCd0,Ugz55UVN7jXm6KHHpLF4AaABAg,2022-02-07T20:44:20Z,2022-02-07T20:44:20Z,0,Love this series!!,NON_HATE,0.9772987962,NON_HATE
cIvOHGIzCd0,UgztDBy6j42bW7lVHXt4AaABAg,2022-02-05T23:28:13Z,2022-02-05T23:28:13Z,0,"Otherwise, the story ain't too bad",NON_HATE,0.964641571,NON_HATE
cIvOHGIzCd0,UgzZOBe3waOwK73zTlR4AaABAg,2022-02-05T16:12:23Z,2022-02-05T16:12:23Z,0,"Sounds ridiculous at first, but it's helmed by the guy that did Gotham which I found ridiculous too but ended up loving it, so I have hope for this",NON_HATE,0.964812994,NON_HATE
cIvOHGIzCd0,UgxPQypqYkKDo7RXR0N4AaABAg,2022-01-31T08:36:42Z,2022-01-31T08:36:42Z,0,"Why is this even a thing? Oh that's right we need another white male ""hero.""😑",NON_HATE,0.8640071154,
cIvOHGIzCd0,UgzGfeAJsIIFaeWI-cJ4AaABAg,2022-01-29T05:03:22Z,2022-01-29T05:03:22Z,0,This is a series now,NON_HATE,0.9775467515,NON_HATE
cIvOHGIzCd0,UgzNghnRtKvdd87LYvB4AaABAg,2022-01-28T01:17:44Z,2022-01-28T01:17:44Z,0,Lp,NON_HATE,0.9780728221,NON_HATE
cIvOHGIzCd0,UgxMn20NHi2n3llYQrJ4AaABAg,2022-01-25T09:41:30Z,2022-01-25T09:41:30Z,1,"This was really good , worth watching",NON_HATE,0.9732632041,NON_HATE
cIvOHGIzCd0,Ugy_H-aGYaFdU2W2Z7h4AaABAg,2022-01-24T13:40:30Z,2022-01-24T13:40:30Z,0,This series is BRILLIANT. Best Batman lore in film. PLEASE make a definitive Batman movie!!!!!,NON_HATE,0.9485327005,NON_HATE
cIvOHGIzCd0,UgznX_jj36-OfOei6D94AaABAg,2022-01-22T04:02:46Z,2022-01-22T04:02:46Z,0,"It’s giving me Agent Carter vibes…
Should I watch it?",NON_HATE,0.9656917453,NON_HATE
cIvOHGIzCd0,UgyIC6FNbyElmYVAlKF4AaABAg,2022-01-13T13:38:14Z,2022-01-13T13:38:14Z,0,Is this connected to Gotham series?,NON_HATE,0.9773696065,NON_HATE
cIvOHGIzCd0,UgxrmbQp6nLBCRp_LTV4AaABAg,2022-01-10T12:18:01Z,2022-01-10T12:18:01Z,0,Is the show good?,NON_HATE,0.9770367742,NON_HATE
cIvOHGIzCd0,UgwidlARL_GVQjrq9-F4AaABAg,2021-12-29T08:36:12Z,2021-12-29T08:36:12Z,0,And after all this he’s a butler,NON_HATE,0.9248312712,NON_HATE
cIvOHGIzCd0,UgysxyOjgN6uoMeRccp4AaABAg,2021-11-05T03:01:55Z,2021-11-05T03:01:55Z,2,Why would Bruno heller just make a show about Alfred and never continued Gotham😭😭,NON_HATE,0.9268664122,NON_HATE
cIvOHGIzCd0,Ugy1UXbAOTbd99WLCgZ4AaABAg,2021-10-18T03:49:47Z,2021-10-18T03:49:47Z,0,Niceeee  ❤,NON_HATE,0.9724235535,NON_HATE
cIvOHGIzCd0,Ugxv0oGe_LQnRLtR5294AaABAg,2021-10-13T00:07:44Z,2021-10-13T00:07:44Z,0,That his real hairline or wig?,NON_HATE,0.9768460989,NON_HATE
cIvOHGIzCd0,UgwX0q3e-fMiuyXF9CN4AaABAg,2021-10-07T03:42:47Z,2021-10-07T03:42:47Z,1,Lol in TTG: to the movies they predicted that they will make movie/series about alfred and they were not bluffing. Poor robin😂,NON_HATE,0.9231619239,NON_HATE
cIvOHGIzCd0,UgwcTORdrzO-ww1KOEV4AaABAg,2021-10-03T17:32:30Z,2021-10-03T17:32:30Z,0,This movie is long forgtten,NON_HATE,0.9765734673,NON_HATE
cIvOHGIzCd0,UgxofTd7RBIWU4SvGI94AaABAg,2021-09-29T22:04:29Z,2021-09-29T22:04:29Z,1,"So.... Alfred is DC’s own version of James Bond. Hmm.... I like it! It’s explains a lot on why Bruce Wayne grows up to be the way that he is. With James Bond — I mean, Alfred Pennyworth being the one who raised him. It makes sense 😉",NON_HATE,0.9122667313,NON_HATE
cIvOHGIzCd0,Ugz86jJPS4dTUAhsnQV4AaABAg,2021-09-18T20:44:08Z,2021-09-18T20:44:08Z,1,Whats the next spinoff after this? Lady Pennyworth? The epic saga of Alfred's  long lost lover who kicked romantic a$$ 50 years before the rise of Bruce Wayne.,NON_HATE,0.9590742588,
cIvOHGIzCd0,UgzBW0xmJrcrP8uE2_p4AaABAg,2021-07-30T08:50:56Z,2021-07-30T08:50:56Z,0,Dude if you've seen Gotham you'd know hoe exciting a show about Alfred would be,NON_HATE,0.8705442548,NON_HATE
cIvOHGIzCd0,Ugz_6mkqspPCP-BvMPx4AaABAg,2021-06-13T13:48:15Z,2021-06-13T13:48:15Z,2,Did this ever come out,NON_HATE,0.9759765267,NON_HATE
cIvOHGIzCd0,UgyFC83FKUuczfZc4_l4AaABAg,2021-06-11T02:36:58Z,2021-06-11T02:36:58Z,2,"Bro, we need a season 3, you can't leave me like this. Thomas and Martha had a girl and unfinished war- pls.",NON_HATE,0.9740629792,NON_HATE
cIvOHGIzCd0,Ugw6agh16Qd08XS3cJZ4AaABAg,2021-06-04T23:45:34Z,2021-06-04T23:45:34Z,0,Gulliver Troy is a Monster,NON_HATE,0.9133778214,NON_HATE
cIvOHGIzCd0,Ugy1WPS6rGtzVzixhWd4AaABAg,2021-05-07T16:10:05Z,2021-05-07T16:10:05Z,0,i just remembered stormcloud is a similar weapon to the one in the gotham series,NON_HATE,0.9652381539,NON_HATE
cIvOHGIzCd0,UgzzPsv_ACa7_3jcf3x4AaABAg,2021-04-20T02:51:20Z,2021-04-20T02:51:20Z,1,"Bruce : ""Can you tell stories of your life before you became a butler, Alfred?""
Alfred : ""Well...i was James Bond.""
Bruce : ""Hahah, yea right.""",NON_HATE,0.9050445557,NON_HATE
cIvOHGIzCd0,Ugx4dwLbGrxJcOwLiQp4AaABAg,2021-04-17T04:55:48Z,2021-04-17T04:56:50Z,1,How did I not know my favorite character is getting a movie (or show)  until one year after the trailer,NON_HATE,0.9671785235,NON_HATE
cIvOHGIzCd0,Ugw5TckuvY9dWfBS0BN4AaABAg,2021-04-13T07:48:59Z,2021-04-13T07:48:59Z,5,This series needs more attention especially for fans of Alfred (one of the best DC protagonists imo)! ^^,NON_HATE,0.9595441222,NON_HATE
cIvOHGIzCd0,UgyyqFXjyDsDVR2P2fV4AaABAg,2021-04-12T02:22:33Z,2021-04-12T02:22:33Z,0,Leme guess its loaded with Gotham city and batman easter eggs each episode,NON_HATE,0.9591861963,NON_HATE
cIvOHGIzCd0,UgyMHA9Xl5lAARLEdrx4AaABAg,2021-03-31T16:47:28Z,2021-03-31T16:47:28Z,1,Looks interesting,NON_HATE,0.9724810719,NON_HATE
cIvOHGIzCd0,UgxUGGY7eBLsGmt7yTZ4AaABAg,2021-03-22T09:14:34Z,2021-03-22T09:14:34Z,0,I guess Teen Titans Go to the Movies was right about Alfred coming next broom.,NON_HATE,0.9671304226,NON_HATE
cIvOHGIzCd0,UgwQXjSZzPfwzDN0F_B4AaABAg,2021-03-20T00:46:27Z,2021-03-20T00:46:27Z,0,😍 Small faces 😍 🎶,NON_HATE,0.9511508346,NON_HATE
cIvOHGIzCd0,Ugzri0EXOct8hBfoHZN4AaABAg,2021-03-18T11:19:48Z,2021-03-18T11:19:48Z,0,"They should have called the show ""Alfred"".",NON_HATE,0.966021359,NON_HATE
cIvOHGIzCd0,Ugx_5Xm6j4L4B66HJgB4AaABAg,2021-03-16T07:37:56Z,2021-03-16T07:37:56Z,0,I don't like you me,NON_HATE,0.9758939743,NON_HATE
cIvOHGIzCd0,Ugx4M-4KFQNm6vO-xVN4AaABAg,2021-03-07T15:35:19Z,2021-03-07T15:35:19Z,0,Keep expecting Michael Caine to pop up.,NON_HATE,0.9759309888,NON_HATE
cIvOHGIzCd0,UgyWV5t0M9w3QNtSpm94AaABAg,2021-03-02T14:37:10Z,2021-03-02T14:37:10Z,0,"So this is what sam thursday from endeavour did when he left the army. I dont think fred would be happy about it 

Fred would have said ""is this what we raised you to""? A thug with a gun?",NON_HATE,0.8915863633,NON_HATE
cIvOHGIzCd0,Ugw5mREUa78g-U93GdR4AaABAg,2021-02-08T20:56:21Z,2021-02-08T20:56:21Z,0,"Before the batman was even born..
*The Deadly butler Alfred was there..*",NON_HATE,0.9339706898,NON_HATE
cIvOHGIzCd0,Ugw4KrAhbA2ngF-1s9R4AaABAg,2021-02-06T12:54:30Z,2021-02-06T12:54:30Z,0,if alfred is live like a superhero y would he want to be a bulter?,NON_HATE,0.9039525986,NON_HATE
cIvOHGIzCd0,UgxrGPZ7r6JFyK8gPkp4AaABAg,2021-01-24T18:45:15Z,2021-01-24T18:45:36Z,1,"Lol! An entire Tv Series Based on Alfreds Character really Doesn't make sense, Nor is it Necessary. Catwoman Series yeah, I can see that. But Alfred!??",NON_HATE,0.9312260151,NON_HATE
cIvOHGIzCd0,UgyjEta7iCEPy-yRMkl4AaABAg,2021-01-04T04:04:16Z,2021-01-04T04:04:16Z,0,I love Pennywise!!!!,NON_HATE,0.9295773506,NON_HATE
cIvOHGIzCd0,UgybMr_1xA5ePCZkqyR4AaABAg,2021-01-03T22:49:18Z,2021-01-03T22:49:18Z,0,Where can I find this ?,NON_HATE,0.9779189229,NON_HATE
cIvOHGIzCd0,UgwAgabCB8BorJCLQZ94AaABAg,2021-01-01T01:18:10Z,2021-01-01T01:18:10Z,0,"well it was told many times, that alfred were pretty military and agent like, but also noticed dorothy atkinson, but i dont think she family with rowan atkinson ( mr bean ) hoped though",NON_HATE,0.9678795338,NON_HATE
cIvOHGIzCd0,UgwnUnbBcLSu4C3-wMB4AaABAg,2020-12-29T23:34:18Z,2020-12-29T23:34:18Z,0,I think you took the joke from the teen titans go movie A little too serious,NON_HATE,0.9448843002,NON_HATE
cIvOHGIzCd0,UgwhV-_Q_fsJ7p60XhF4AaABAg,2020-12-28T05:52:49Z,2020-12-28T05:52:49Z,1,hero name?,NON_HATE,0.9774791598,NON_HATE
cIvOHGIzCd0,UgxQhkUdfu8dLZbtVvN4AaABAg,2020-12-27T03:01:22Z,2020-12-27T03:01:22Z,0,Hooked love it..,NON_HATE,0.9776101708,NON_HATE
cIvOHGIzCd0,UgxgZ1yw6kpTUyUppWl4AaABAg,2020-12-24T22:16:21Z,2020-12-24T22:16:21Z,1,"finally something not as generic as American movies and shows and with more European flavor, looks brilliant!!",NON_HATE,0.9703221917,NON_HATE
cIvOHGIzCd0,UgxNuULUh97-xFUCorx4AaABAg,2020-12-22T14:12:11Z,2020-12-22T14:12:11Z,0,Anyone else thought this was on the backstory of the clown then realised it was pennywise...,NON_HATE,0.968236208,NON_HATE
cIvOHGIzCd0,UgzUaPfkWGV4-doefvJ4AaABAg,2020-12-17T06:03:55Z,2020-12-17T06:03:55Z,0,Was the actor channeling Michael Caine?,NON_HATE,0.9739314318,NON_HATE
cIvOHGIzCd0,UgwbZAJepDDnIr0hOGZ4AaABAg,2020-12-15T18:54:06Z,2020-12-15T18:54:06Z,0,"watchd the traile, did look cool, but not quite my style of show. then i found out that hes batmans butler... now the trailer sudenly got 100 times cooler.",NON_HATE,0.9600504637,NON_HATE
cIvOHGIzCd0,Ugx-9qJdduwGu9mTzs94AaABAg,2020-12-10T14:11:39Z,2020-12-10T14:11:39Z,0,COMING BROOM,NON_HATE,0.9724235535,NON_HATE
cIvOHGIzCd0,UgyCdK3UUYl2RyC2wyZ4AaABAg,2020-11-26T21:39:48Z,2020-11-26T21:39:48Z,0,I’m living this prequel,NON_HATE,0.9715348482,NON_HATE
cIvOHGIzCd0,UgzANrK9NfMaYZNnY154AaABAg,2020-11-26T12:10:38Z,2020-11-26T12:10:38Z,0,"not the movie we wanted, but what we need",NON_HATE,0.9704651833,NON_HATE
cIvOHGIzCd0,UgxkkkDUXDo7VoM6-Od4AaABAg,2020-11-16T00:18:40Z,2020-11-16T00:18:40Z,4,"Seems like everyone forgot how badass Alfred is. All I can say is ""About bloody time.""",NON_HATE,0.8781143427,NON_HATE
cIvOHGIzCd0,UgxKuBOafaZp3RBdj3x4AaABAg,2020-11-12T16:41:05Z,2020-11-12T16:41:05Z,0,Not paloma faith being a wholeass actress and I only find out today!!,NON_HATE,0.9710425138,NON_HATE
cIvOHGIzCd0,UgyOBxEmHnXBDujEJLV4AaABAg,2020-11-12T11:01:30Z,2020-11-12T11:01:30Z,0,Looks pretty good,NON_HATE,0.970333159,NON_HATE
cIvOHGIzCd0,UgySOM04JqfU5WQjzut4AaABAg,2020-11-12T02:25:56Z,2020-11-12T02:25:56Z,0,i am perfectly fine with this,NON_HATE,0.9761462808,NON_HATE
cIvOHGIzCd0,UgyDzqmx5w75ynsix9x4AaABAg,2020-11-03T19:21:40Z,2020-11-03T19:45:05Z,0,"So I went from ""I want Alfred to be my dad!"" to ""I want Alfred. TO BE. MY DADDY.""

THIS AIN'T RIGHT! Y'ALL AIN'T RIGHT!",NON_HATE,0.8053346276,NON_HATE
cIvOHGIzCd0,Ugz9bREDRihkBSyBi6x4AaABAg,2020-10-21T22:07:28Z,2020-10-21T22:07:28Z,0,Well Alfred goes on movie before Robin even made an appearance,NON_HATE,0.9682006836,NON_HATE
cIvOHGIzCd0,UgxwgmGK2V58chkxVVx4AaABAg,2020-10-13T22:29:06Z,2020-10-13T22:29:06Z,1,I didn't know they made a show about Alfred wow I'm late time to start watching season 1 hopefully its good,NON_HATE,0.9533356428,NON_HATE
cIvOHGIzCd0,Ugx1XRfHLt7AAZ3VMEp4AaABAg,2020-10-09T20:13:20Z,2020-10-09T20:13:20Z,2,Please tell me this was not made by cw,NON_HATE,0.9647260904,NON_HATE
cIvOHGIzCd0,Ugy__jiO4QlkRR4AQ7F4AaABAg,2020-10-08T06:20:38Z,2020-10-08T06:20:38Z,0,Grace Keep coming no foo we got to go,NON_HATE,0.9356098771,NON_HATE
cIvOHGIzCd0,Ugxoukg-XGoQGqGxmrB4AaABAg,2020-10-08T06:19:30Z,2020-10-08T06:19:30Z,0,you have my best onikguesses,NON_HATE,0.8507242203,NON_HATE
cIvOHGIzCd0,Ugxgiw-86eP5D943mwZ4AaABAg,2020-10-07T22:39:28Z,2020-10-07T22:39:28Z,0,"Another Batman side story live-action television series in ""Pennyworth"" right after another Batman side story live-action television series ""Gotham"" ended.",NON_HATE,0.9706010818,NON_HATE
cIvOHGIzCd0,UgxHLONcQX4n8UAJHHJ4AaABAg,2020-10-06T19:48:59Z,2020-10-06T19:48:59Z,0,so i just finished it last night and it was an amazing first season,NON_HATE,0.9738072157,NON_HATE
cIvOHGIzCd0,UgyATqXdmmWDLFYDMnl4AaABAg,2020-10-05T11:55:15Z,2020-10-05T11:55:15Z,0,Wait is this out yet?,NON_HATE,0.9781994224,NON_HATE
cIvOHGIzCd0,Ugy_xIXHAX1i4FpzSRh4AaABAg,2020-09-30T14:26:29Z,2020-09-30T14:26:29Z,0,Alfred is  badass  cant wait for this,NON_HATE,0.9532748461,NON_HATE
cIvOHGIzCd0,UgxbsYt-fDgtmm-jOOd4AaABAg,2020-09-25T22:55:59Z,2020-09-25T22:55:59Z,0,Nice,NON_HATE,0.9780728221,NON_HATE
cIvOHGIzCd0,Ugx2kkOo5A-VQh1pBaB4AaABAg,2020-09-19T12:14:39Z,2020-09-19T12:14:39Z,0,"I wonder if we get to see alfred ""Tuck"" onnslow up",NON_HATE,0.9572505951,NON_HATE
cIvOHGIzCd0,Ugy7UQSEtClPkXkPOYF4AaABAg,2020-09-12T14:48:59Z,2020-09-12T14:48:59Z,0,Dope 👍,NON_HATE,0.9724235535,NON_HATE
cIvOHGIzCd0,UgzYuawWJ34jIO-YE5J4AaABAg,2020-09-01T01:05:45Z,2020-09-01T01:05:45Z,0,Thank you and God bless,NON_HATE,0.976439476,NON_HATE
cIvOHGIzCd0,UgxTMVMGInyCWnTwJhJ4AaABAg,2020-08-31T16:46:49Z,2020-08-31T16:46:49Z,0,Why we are unable to use epix app in India with vpn,NON_HATE,0.9699229002,NON_HATE
cIvOHGIzCd0,Ugw0kccZIUizthW08mJ4AaABAg,2020-08-31T11:21:54Z,2020-08-31T11:21:54Z,0,"What’s funny is the Teen Titans Go movie predicted this show 2 years early
I never watched the movie, but my brother did and showed my the clip",NON_HATE,0.9554644227,NON_HATE
cIvOHGIzCd0,UgwbnbsrkDPPCUIUl4J4AaABAg,2020-08-26T14:00:32Z,2020-08-26T14:00:32Z,0,"another batman show without batman, enough already, lets get a quality batman series with darkness and insane violence,",NON_HATE,0.967913568,NON_HATE
cIvOHGIzCd0,UgzxssmjPuzZJTlqPaN4AaABAg,2020-08-21T07:35:15Z,2020-08-21T07:35:15Z,1,"Alfred: i'll do my best to keep you alive

Joe chill: please let me to introduce myself",NON_HATE,0.9660338163,NON_HATE
cIvOHGIzCd0,UgztqTlPa-YY3YoF_OZ4AaABAg,2020-08-18T12:54:42Z,2020-08-18T12:54:42Z,0,Nice,NON_HATE,0.9780728221,NON_HATE
cIvOHGIzCd0,UgxaZf6v6pcJUAAF9c94AaABAg,2020-08-17T21:51:31Z,2020-08-17T21:51:31Z,0,Just watched the first two episodes it's so good but goodness the actor for Alfred is just way too hot,NON_HATE,0.9535847902,NON_HATE
cIvOHGIzCd0,Ugx3i37PrSblGlj9H1Z4AaABAg,2020-08-13T19:01:09Z,2020-08-13T19:01:09Z,0,Teen titans go movie jokes about alfred movie dc hay thats a good idea,NON_HATE,0.9281962514,NON_HATE
cIvOHGIzCd0,UgzhkIulGlOnbcZ9-kp4AaABAg,2020-08-06T06:04:52Z,2020-08-06T06:04:52Z,0,My new favorite show.,NON_HATE,0.9765912294,NON_HATE
cIvOHGIzCd0,Ugz2DO2aRiWKYx705ZZ4AaABAg,2020-07-31T16:43:05Z,2020-07-31T16:43:05Z,0,i cant watch it,NON_HATE,0.975785017,NON_HATE
cIvOHGIzCd0,UgwtqdtUJx2miK32iId4AaABAg,2020-07-31T02:16:13Z,2020-07-31T02:16:13Z,1,Hope that the show ends on the birth of Bruce Wayne,NON_HATE,0.9551616907,NON_HATE
cIvOHGIzCd0,UgxCei5QZPq3rc0Dskh4AaABAg,2020-07-21T12:16:06Z,2020-07-21T12:16:06Z,0,Why did I never heard of this?,NON_HATE,0.9772031307,NON_HATE
cIvOHGIzCd0,UgxVGQHJdWIBWL7rNNd4AaABAg,2020-07-15T02:56:30Z,2020-07-15T02:56:30Z,0,"he's a butler.   nothing more.


🙄",NON_HATE,0.9649870992,NON_HATE
cIvOHGIzCd0,Ugwg-2UD7f-bqmTioJ54AaABAg,2020-07-13T15:11:39Z,2020-07-13T15:11:39Z,0,Bought the dvd. Hope to god they do a second series.,NON_HATE,0.9644421935,NON_HATE
cIvOHGIzCd0,UgyxQv39cLmxpSHqVpN4AaABAg,2020-07-12T02:31:14Z,2020-07-12T02:31:14Z,0,your give guardians a bad name,NON_HATE,0.8699667454,NON_HATE
cIvOHGIzCd0,UgxaBhAMf4c7FtPGOFx4AaABAg,2020-07-11T17:22:20Z,2020-07-11T17:22:20Z,0,😀 Wow !👌Each episode is a masterpiece ! Great 👏,NON_HATE,0.9525517821,NON_HATE
cIvOHGIzCd0,UgwIi521fZgEvHNzA8N4AaABAg,2020-07-06T23:27:22Z,2020-07-06T23:27:22Z,1,This is an underrated show,NON_HATE,0.9724994302,NON_HATE
cIvOHGIzCd0,UgwRFthOoKjop0nOz_Z4AaABAg,2020-06-27T22:59:50Z,2020-06-27T22:59:50Z,0,Ah diamond da size of ah tangahrine,NON_HATE,0.9716618061,NON_HATE
