Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,predicted_label
ue80QwXMRHg,UgwTEC9ynYVJJSecBgV4AaABAg,2023-02-12T04:19:55Z,2023-02-12T04:19:55Z,0,Oi butcher 😏,1
ue80QwXMRHg,UgwG1XEYhDUeykzDyid4AaABAg,2023-02-07T20:54:53Z,2023-02-07T20:54:53Z,1,Hotline miami. Can't believe they used this song.,1
ue80QwXMRHg,Ugwa-IjJ9CVdgC4tw4R4AaABAg,2023-02-04T15:43:59Z,2023-02-04T15:43:59Z,0,"I thought Hel was Loki’s daughter and Odin decided to banish her in Hell because of his visions that Hel, Fenrir and Jormungandr will start Ragnarök 🤔",1
ue80QwXMRHg,UgxJ4IRsAwJwBT3--iV4AaABAg,2023-02-03T17:17:28Z,2023-02-03T17:17:28Z,3,Love from India ❤️🇮🇳,1
ue80QwXMRHg,Ugy6T8Fmvtcyy-tyH1B4AaABAg,2023-01-31T06:56:16Z,2023-01-31T06:56:16Z,4,"Who's Watching
In
2023💝🌟",1
ue80QwXMRHg,UgzjS4MmDWwzvu0joRp4AaABAg,2023-01-29T04:15:21Z,2023-01-29T04:15:21Z,2,Thor ragnarok 2017,1
ue80QwXMRHg,Ugz7zCBfn2hBoPvm1YB4AaABAg,2023-01-28T07:37:55Z,2023-01-28T07:37:55Z,2,Iam playing God Of War Ragnarok,1
ue80QwXMRHg,UgwiiUkg9-KPQV0mcEJ4AaABAg,2023-01-28T02:05:47Z,2023-01-28T02:05:47Z,0,This movie reminded me [heavily] of one of my favourite sci-fi movies of all time... Flash Gordon (1980).Very 80's... it was fun.,1
ue80QwXMRHg,Ugzb2tNE2JNvHbZajnZ4AaABAg,2023-01-27T17:45:30Z,2023-01-27T17:45:30Z,3,I come to watch this trailer once a month.,1
ue80QwXMRHg,Ugx0zkwU5DBOZ7jAwXt4AaABAg,2023-01-22T20:44:14Z,2023-01-22T20:44:14Z,7,Back when Thor was good,1
ue80QwXMRHg,UgzwynsP8VCoKH6fjzp4AaABAg,2023-01-19T11:37:01Z,2023-01-19T11:37:01Z,0,🙂,1
ue80QwXMRHg,UgyOuGlzWaoHjjMZ_ut4AaABAg,2023-01-18T16:48:00Z,2023-01-18T16:48:00Z,0,i love how pewds was cracking on seeing those chefs fail a meatball taskmaster,1
ue80QwXMRHg,UgwTZOvWqkQw7Iur8Ox4AaABAg,2023-01-16T15:44:03Z,2023-01-16T15:44:03Z,0,boring,1
ue80QwXMRHg,UgxM7Mw8yskwYAL0hW94AaABAg,2023-01-15T23:57:49Z,2023-01-15T23:57:49Z,14,Probably the best Thor movie out of them all,1
ue80QwXMRHg,Ugyv-fnCWnPzK6ZRich4AaABAg,2023-01-15T06:12:02Z,2023-01-15T06:23:20Z,0,"The track here is ""In The Face of Evil"" by Magic Sword. And to think later on here that it's actually remixed with ""The Immigrant Song"" is just epic.",1
ue80QwXMRHg,Ugx8mKApV2bxDZqPkWN4AaABAg,2023-01-14T00:32:28Z,2023-01-14T00:32:28Z,0,What's the music @ :25?,1
ue80QwXMRHg,UgxrTBqLASVncRjBWwZ4AaABAg,2023-01-09T16:33:47Z,2023-01-09T16:33:47Z,0,"When the trailer did Hulk's voice better than the movie...

I absolutely despise that autotune Hulk voice and kept expecting the dude to start spitting bars! Like, that's not the Hulk I wanna see 😂😂😂",1
ue80QwXMRHg,UgxPJA-3-rW0nSjbNOR4AaABAg,2023-01-04T01:39:35Z,2023-01-04T01:39:35Z,0,Thor Ragnarok... more like BORE Ragnarok,1
ue80QwXMRHg,Ugw0Ox3zOPgH5oZpRfx4AaABAg,2022-12-28T00:14:40Z,2022-12-28T00:14:40Z,6,THIS! THIS IS THE BEST THOR MOVIE OUT OF 4 OF THEM. ARGUE WITH YOUR GRANDMOTHER.,1
ue80QwXMRHg,Ugyc5e-DpJcikyDh7EF4AaABAg,2022-12-25T08:35:20Z,2022-12-25T08:35:20Z,5,Can't believe this is 5 years ago,1
ue80QwXMRHg,UgyAeVh01V65SUX_H754AaABAg,2022-12-23T11:24:05Z,2022-12-23T11:24:05Z,0,Stiill chilllll after seing thor lost his girlfriend⚡⚡⚡⚡,1
ue80QwXMRHg,UgyWQEIvmAdSPQ7u0wh4AaABAg,2022-12-23T00:50:37Z,2022-12-23T00:50:37Z,2,such a shame it didnt work twice,1
ue80QwXMRHg,UgyD1RJ0u0FfT7FRJhh4AaABAg,2022-12-22T11:08:12Z,2022-12-22T11:08:12Z,4,Without Jane..Thor had the best movie,1
ue80QwXMRHg,UgwNyr3ng9Npnujbh394AaABAg,2022-12-16T20:11:14Z,2022-12-16T20:11:14Z,2,"They died Loki in every movie and in next series, again take it",1
ue80QwXMRHg,UgyoXdbhbIFRxFrNq894AaABAg,2022-12-13T14:31:13Z,2022-12-13T14:31:13Z,0,The famious Th🌟or for explores and scientist🌍,1
ue80QwXMRHg,Ugy5BkIBCoL66FXfY-h4AaABAg,2022-12-11T08:41:33Z,2022-12-11T08:41:33Z,0,Thor rangrok,1
ue80QwXMRHg,Ugy4mLd55w-27R_mQtx4AaABAg,2022-12-07T02:33:33Z,2023-03-08T16:05:33Z,10,so much better than Love and Thunder,1
ue80QwXMRHg,UgzehSjLIjMwoG6Wo1x4AaABAg,2022-12-06T03:45:57Z,2022-12-06T03:45:57Z,2,Wheres kratos and why's thor skinny and not fat,1
ue80QwXMRHg,UgzZGsiDjHd2plsfJwh4AaABAg,2022-12-04T04:19:39Z,2022-12-04T04:19:39Z,0,Dec-22,1
ue80QwXMRHg,UgzKG2IANVop8-WVcmt4AaABAg,2022-12-03T16:15:04Z,2022-12-03T16:15:04Z,0,"I love myself for playing well.
😍",1
ue80QwXMRHg,UgxOMq0-hfNhbQzSn7J4AaABAg,2022-12-01T01:59:32Z,2022-12-01T01:59:32Z,1,loved it!,1
ue80QwXMRHg,UgzyTkjyPqoX32V-SEZ4AaABAg,2022-12-01T01:47:14Z,2022-12-01T01:47:14Z,0,Is movie ko Oscar milna chahiye,1
ue80QwXMRHg,Ugz7GjK0A5bZGpcNQmd4AaABAg,2022-11-28T01:14:03Z,2022-11-28T01:14:03Z,4,1:31?😊,1
ue80QwXMRHg,Ugx6rrDQerdNrM-fJWB4AaABAg,2022-11-26T07:49:38Z,2022-11-26T07:49:38Z,6,Hotline Miami music!?,1
ue80QwXMRHg,UgyOthy9Mw9HZy04W_R4AaABAg,2022-11-20T16:20:45Z,2022-11-20T16:20:45Z,4,"Man, I really hoped for Love and Thunder to be like Ragnarok. It was done so perfectly. What a shame, really.",1
ue80QwXMRHg,UgwlCjrpIH3FFyyYcm54AaABAg,2022-11-18T18:14:14Z,2022-11-18T18:14:14Z,2,Best Thor movie for me. This is badass while Love and Thunder feel so goofy.,1
ue80QwXMRHg,UgyzbHRvfjKVoZNK8mN4AaABAg,2022-11-15T06:53:29Z,2022-11-15T06:53:29Z,11,It’s hard to believe that this movie was directed by the same director of Thor love and thunder,1
ue80QwXMRHg,UgyJ_koUHixeneDaGFV4AaABAg,2022-11-12T02:30:20Z,2022-11-12T02:30:20Z,0,"I can't believe they added magic sword music in this trailer and some of the best synthwave music on this, awesome.",1
ue80QwXMRHg,Ugw3a9AoVT0rmRnBZzt4AaABAg,2022-11-12T01:08:10Z,2022-11-12T01:08:10Z,1,Thor: Ragnarok is my favorite movie of all time.,1
ue80QwXMRHg,Ugw9tuhS7pt9ckBKy314AaABAg,2022-11-08T17:55:07Z,2022-11-08T17:55:07Z,0,По,1
ue80QwXMRHg,UgxYkduL3NDVTMbCKE94AaABAg,2022-11-08T06:11:34Z,2022-11-08T06:11:59Z,0,"no wayyy I'm so dumb, I just realized that in 0:06 and 0:56 was actually not in the movie, the settings changed. In the trailer it's in the city, while in the movie they are in Norway",1
ue80QwXMRHg,UgyFpfIjPj4_KQZH9Hd4AaABAg,2022-11-06T18:43:38Z,2022-11-06T18:43:38Z,2,there's no way they put In The Face Of Evil,1
ue80QwXMRHg,Ugx44QBATGay1lsJfh94AaABAg,2022-11-04T09:30:33Z,2022-11-04T09:30:33Z,0,"Who's watching it in 2022
To get the excitement back after years",1
ue80QwXMRHg,UgyGT1UpnqGK2H2Z1ox4AaABAg,2022-11-01T20:02:20Z,2022-11-01T20:02:20Z,1,its been 5 years time really flies.,1
ue80QwXMRHg,Ugz-BkgVhcueWSForZd4AaABAg,2022-10-31T05:05:02Z,2022-10-31T05:05:02Z,1,"in this Thor korg talks about his mom and her boyfriend, then in Love and Thunder he's talking about how he was created by 2 dads....",1
ue80QwXMRHg,UgxfIZfwQUG6SnCIGON4AaABAg,2022-10-27T15:09:06Z,2022-10-27T15:09:06Z,1,My fav marvel movie,1
ue80QwXMRHg,UgxWdRQ1Fzo2TaYxLmZ4AaABAg,2022-10-20T10:29:35Z,2022-10-20T10:29:35Z,2,I hear *In The Face Of Evil*,1
ue80QwXMRHg,UgwwdooUc7-SLxp5aPZ4AaABAg,2022-10-13T08:28:12Z,2022-10-13T08:28:12Z,6,This was the last time hulk looked good,1
ue80QwXMRHg,Ugx3PF01RosSqt6ESb14AaABAg,2022-10-12T13:11:46Z,2022-10-12T13:11:46Z,2,Best marvel movie,1
ue80QwXMRHg,Ugy3vFQCBK7q146LnSN4AaABAg,2022-10-05T17:12:07Z,2022-10-05T17:12:07Z,6,It was the best of all the Thor movies,1
ue80QwXMRHg,UgxTqkep_nMDICBVPtF4AaABAg,2022-10-03T19:23:38Z,2022-10-03T19:23:38Z,5,"To be real & honest:

Both Hulk & Thor, who were the true masculine, real, & Raw powered Heroes in the entire Marvel Universe movies, you MARVEL IDIOTS turned them hilarious. Shame on the writers, directors, producers & especially actors, for accepting cheques over characters they're playing.

I am still mad at people for accepting & then trashing Mark Ruffalo for being a different hulk.

May I remember you, Hulk & Incredible Hulk were the only two iterations, where Hulk was Actually Hulk. Not even the Hulk in any Avengers movie, made it to that standard.

& Thor? Seriously? He was made a bigger joker than Hulk in all after the 1st Original movie. It only went downhill after the second & worse. But man, ""Love & Thunder""? Seriously?
It's went from ""Action"" genre to ""comedy"". But if you please let me translate that ""comedy"" genre, I'd say ""Terrible""

I have the same feeling for & about Dr. Strange in ""Multiversre of Madness"" too. I mean, Dr. Strange battled with Thanos who had all the five stones & Dr. Strange turned his attacks into Figurative BUTTERFLIES.
But after experiencing multiverse, he failed to get Wanda, whom he knew very well & she was quite powerful in avengers  but failed to save her brother & her love, Vision and couldn't save the world from Thanos!
Now she dreams of her children, I wonder where they came from & seriously, there was no ONE MAN WHO COULD STAND AGAINST HER, in the entire Kamar-Taj or the mighty Kamar-Taj entirely as one, as Dr. Strange stated to her. Not Even the Dr. Strange WHO FOUGHT THANOS, THAT HAD ALL THE 5 RINGS, to some extent. Seriously. I can go on. What a shame!

But, Marvel? Are you in your senses? Do you think your sequels are justifiable? Shame on you!

These sequel story writers & directors are seriously out of their mind. Don't you see? They are not fit for the job. If you understand what I mean, even an X-Men character was present in a movie.

They're killing the franchise, meaning, the Marvel brand could be dead, In a very near future, if this trend continues!",1
ue80QwXMRHg,UgzYEaWSJIZIWTcAEJt4AaABAg,2022-09-27T19:58:02Z,2022-09-27T19:58:02Z,0,Blade 2 still best Marvel movie 🤟,1
ue80QwXMRHg,UgyvmpZ2acXAjY5eGAF4AaABAg,2022-09-26T04:19:34Z,2022-09-26T04:19:34Z,0,Its actually infitaar,1
ue80QwXMRHg,Ugxf0fqAtV0Yq98fZVt4AaABAg,2022-09-23T00:18:18Z,2022-09-23T00:18:18Z,0,This is a great screen and speaker test for a notebook computer or tablet.,1
ue80QwXMRHg,Ugy_gDTQ2PazO12uAOJ4AaABAg,2022-09-20T02:21:52Z,2022-09-20T02:21:52Z,2,haha funny zebra go roll,1
ue80QwXMRHg,UgygXs2MsYT6G7m-SLl4AaABAg,2022-09-19T05:38:08Z,2022-09-19T05:38:08Z,3,"Best Thor movie hands down! The story, the characters, the plot, the emotions are everything unlike other thor movies like first one and second and the last one dumb and dumber 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",1
ue80QwXMRHg,UgwW_QSIueEpWQt7lX14AaABAg,2022-09-15T22:39:43Z,2022-09-15T22:39:43Z,13,Still the best Thor movie to date,1
ue80QwXMRHg,Ugxgi016-vyhCyjkoZx4AaABAg,2022-09-15T10:32:42Z,2022-09-15T10:32:42Z,4,"mcu movies used to be better than their trailers , now it’s the opposite.",1
ue80QwXMRHg,Ugx1gLVdBeDbJaWz2AN4AaABAg,2022-09-14T18:47:13Z,2022-09-14T18:47:13Z,1,Best thor movies,1
ue80QwXMRHg,Ugxvj5Gysg6vFYaDbdl4AaABAg,2022-09-13T02:31:02Z,2022-09-13T02:31:02Z,4,this is a masterpiece compared to love and thunder. Real asgard is here. In the new one ASgard kinda lost its all culture. Taika went overboard with love and thunder.,1
ue80QwXMRHg,UgyxUbvuMyURNLmArAF4AaABAg,2022-09-12T04:13:39Z,2022-09-12T04:13:39Z,14,This was the last movie we got to see THE INCREDIBLE HULK,1
ue80QwXMRHg,Ugxq_bWgIIBuC1ljsVF4AaABAg,2022-09-11T22:00:31Z,2022-09-11T22:00:31Z,1,I love Thor is so funny,1
ue80QwXMRHg,UgxHlJXDxU_q3veG8pp4AaABAg,2022-09-11T08:35:01Z,2022-09-11T08:35:01Z,1,Saw this because of my brothers 💪,1
ue80QwXMRHg,UgwaaJgh3-Zp-Z47HV54AaABAg,2022-09-10T21:28:11Z,2022-09-10T21:28:11Z,2,"Haven't seen any Marvel movies after this one, and this is one hulluva overrated movie. Storyline is razor thin, the jokes don't land and I felt totally indifferent to what happened to the characters. Much prefer Doctor Strange,  Antman and The first Avenger movie.",1
ue80QwXMRHg,UgyMsv013UFKguiSQi14AaABAg,2022-09-10T09:32:14Z,2022-09-10T09:32:14Z,2,I wish I could back and relive the good times again I just can’t understand the 2020s. Because the 2000s and the 2010s became the best thing of my childhood and teenage years and college years as well.,1
ue80QwXMRHg,UgyWvtuZWbnFKfYsYft4AaABAg,2022-09-08T20:30:26Z,2022-09-08T20:30:26Z,12,Just the simple fact they played hotline Miami 2 songs in the trailer already made this movie a masterpiece. It's been already 5 years since it came out wich is insane,1
ue80QwXMRHg,UgwQpUvnlKsAgnReRWt4AaABAg,2022-09-08T13:24:30Z,2022-09-08T13:24:30Z,1,Cap thumbnail,1
ue80QwXMRHg,UgzS1dIQaPmyx6w8V6h4AaABAg,2022-09-05T12:56:33Z,2022-09-05T12:56:33Z,2,Firstly I didn't watched trailer and went directly for movie and surprise Entry of Hulk was awesome,1
ue80QwXMRHg,Ugw9OUHvGwEw7bJCli54AaABAg,2022-08-26T15:21:10Z,2022-08-26T15:21:10Z,2,"GOD OF THUNDER     
🥰",1
ue80QwXMRHg,UgxjRPy5zT-XIIqtB8V4AaABAg,2022-08-26T09:42:59Z,2022-08-26T09:42:59Z,1,Hope we see this hulk again in the future,1
ue80QwXMRHg,Ugzweni8TzAnXHdU1c94AaABAg,2022-08-24T02:17:16Z,2022-08-24T02:17:16Z,0,I know every line to this movie,1
ue80QwXMRHg,Ugwo6dKgXTu3uxeDe4p4AaABAg,2022-08-23T10:13:08Z,2022-08-23T10:13:08Z,1,2:00 wow he has 2 eyes,1
ue80QwXMRHg,Ugx68U-2rUJNvok-cjd4AaABAg,2022-08-21T08:08:16Z,2022-08-21T08:08:16Z,4,Who is here after love and thunder,1
ue80QwXMRHg,UgwedpDfvEo3iwGEpEx4AaABAg,2022-08-21T04:48:12Z,2022-08-21T04:48:12Z,0,After love and thunder,1
ue80QwXMRHg,UgxlCrneM0RX_xTXl694AaABAg,2022-08-20T16:51:13Z,2022-08-20T16:51:13Z,0,"WHAT I DIDN'T KNOW ABOUT THIS, MAGIC SWORD GOT HIS MUSIC ON A MARVEL TRAILER?",1
ue80QwXMRHg,Ugzfm3ndBIYSt_liwIB4AaABAg,2022-08-20T11:18:13Z,2022-08-20T11:18:13Z,1,There were no Jews and blacks in Norse culture. If any whites played as wakandans there would be riots,1
ue80QwXMRHg,UgyjoPj098yJyjsjhx94AaABAg,2022-08-20T08:43:29Z,2022-08-20T08:43:29Z,0,"Can't wait to see this masterpiece!!!
The wait is killing me!!",1
ue80QwXMRHg,UgyvA2X47pWj48hrrfx4AaABAg,2022-08-18T16:32:47Z,2022-08-18T16:32:47Z,2,Best MCU solo charachter movie,1
ue80QwXMRHg,Ugw34I5wGJBWUeHzvQd4AaABAg,2022-08-18T11:22:14Z,2022-08-18T11:22:14Z,1,Korg,1
ue80QwXMRHg,UgwfjEBFXjZf44qnIkp4AaABAg,2022-08-16T03:46:05Z,2022-08-16T03:46:05Z,1,Osm❤,1
ue80QwXMRHg,UgwRLcYpOJ0ssZqEeYF4AaABAg,2022-08-15T22:17:58Z,2022-08-15T22:17:58Z,2,Bro they put hotline Miami music I. This tralier,1
ue80QwXMRHg,UgyZWpTXlLT705roVol4AaABAg,2022-08-14T06:25:34Z,2022-08-14T06:25:34Z,1,1:47,1
ue80QwXMRHg,Ugzs1uOVCphgqUHBdmR4AaABAg,2022-08-13T21:41:17Z,2022-08-13T21:41:17Z,0,I come back here after the forth movie. I miss Loki and the humour😢,1
ue80QwXMRHg,Ugxc8vGABkoP46R7M614AaABAg,2022-08-13T12:46:46Z,2022-08-13T12:46:46Z,0,Im die hard hela fan 🔥🔥🔥.. What a swag 🔥wow.,1
