Video ID,Comment,Comment ID,Published At,Updated At,Likes
6ZfuNTqbHE8,The feeling of waiting for the trailer to drop and watching it for the first time.. I'm still looking for another experience like that,UgwCCTOTnL3tCLeK9pJ4AaABAg,2023-03-01T18:11:34Z,2023-03-01T18:11:34Z,0
6ZfuNTqbHE8,1:07,UgxFxpVTMvYTkakL-Ih4AaABAg,2023-03-01T15:05:16Z,2023-03-01T15:05:16Z,1
6ZfuNTqbHE8,Thanos can't open his mouth without saying a iconic line,Ugzv9KF5pRfMDYJCZSx4AaABAg,2023-03-01T15:03:27Z,2023-03-01T15:03:27Z,3
6ZfuNTqbHE8,Still gives goosebumps...❤️⚡,UgwqHW25e_yCGG25TjR4AaABAg,2023-03-01T14:49:05Z,2023-03-01T14:49:11Z,4
6ZfuNTqbHE8,"2:00

Biggest lie in trailer history.
Hulk was never seen in the battle of Wakanda.",UgxSV20-MdF8JbO3-Sd4AaABAg,2023-03-01T09:01:08Z,2023-03-01T09:01:08Z,2
6ZfuNTqbHE8,Kya behtarin movie hai Maine sari movie dekhi hai Avenger ki Thor aur Aryan mein Meri favourite hi Nahin Dil Chhu liya,Ugyfnch0x_-F0ESu5IB4AaABAg,2023-03-01T06:34:03Z,2023-03-01T06:34:03Z,0
6ZfuNTqbHE8,After Kgf2 teaser please like,Ugx68yeC_0US1JL5MoV4AaABAg,2023-03-01T05:33:45Z,2023-03-01T05:33:45Z,0
6ZfuNTqbHE8,Cuando el UCM se hacia respetar....,UgySPg82SYGADAa3h1p4AaABAg,2023-03-01T03:47:50Z,2023-03-01T03:47:50Z,0
6ZfuNTqbHE8,To know that this was one of the most hyped up movies in all of timw,UgwgmPqrgo9UAd7b2ZB4AaABAg,2023-03-01T03:16:54Z,2023-03-01T03:16:54Z,1
6ZfuNTqbHE8,I want to go back in time and experience this again for the first time,UgxBIxCEYuDb3t4jueh4AaABAg,2023-02-28T21:31:13Z,2023-02-28T21:31:13Z,2
6ZfuNTqbHE8,I always come back🥹,Ugx8O83WqaisL-nOjpB4AaABAg,2023-02-28T16:18:31Z,2023-02-28T16:18:31Z,1
6ZfuNTqbHE8,Wow 😮😮😮😮,UgylJJMmk4NHKN7cUzV4AaABAg,2023-02-28T15:37:49Z,2023-02-28T15:37:49Z,1
6ZfuNTqbHE8,Actually This was the movie I contributed 10 fans to Marvel. I actually saw this in theatres with my 2 brothers with no interest in the movies but they were so amazed after watching. Later 2 years after we saw even endgame together. But this time they had seen entire Marvel movies till infinity war.,Ugxx0MXctxXYGU0TnhV4AaABAg,2023-02-28T14:06:11Z,2023-02-28T14:06:11Z,1
6ZfuNTqbHE8,Bruh the feeling i still get when watching this,UgyiVvUo9NvJ7tU9Cjh4AaABAg,2023-02-28T13:30:28Z,2023-02-28T13:30:28Z,0
6ZfuNTqbHE8,W,UgxIP2b958EsGOCRSAh4AaABAg,2023-02-28T10:33:55Z,2023-02-28T10:33:55Z,0
6ZfuNTqbHE8,Watch this compared to the antman 3 trailer 😂😂,UgyW207vUXTsijLzm6d4AaABAg,2023-02-28T07:38:05Z,2023-02-28T07:38:05Z,2
6ZfuNTqbHE8,2023 to remember...,Ugzr-85g87Eidn6S9Ad4AaABAg,2023-02-28T04:36:20Z,2023-02-28T04:36:20Z,4
6ZfuNTqbHE8,Quien vea esto eres chido,UgwRqYXfLH51kodKkoZ4AaABAg,2023-02-28T03:09:48Z,2023-02-28T03:09:48Z,1
6ZfuNTqbHE8,Tearing Up. It Was Incredible.,Ugxx8o-LDGinZGtr2m94AaABAg,2023-02-28T02:45:36Z,2023-02-28T02:45:36Z,0
6ZfuNTqbHE8,I remember when I was in 2nd grade everyone would be saying “im gonna see infinity war this weekend” now im in 7th grade. time flies,UgwHuAhTkbjp-nYhbmt4AaABAg,2023-02-28T02:42:51Z,2023-02-28T02:42:51Z,7
6ZfuNTqbHE8,That trailer music is literally what keeps people coming back to this. The way the music builds into the big finale with the title screen at the end literally gives me goosebumps every single time.  Its such an epic piece of music with the perfect arrangement and the perfect video edit.  Masterpiece,UgwwGxuZGRFcnDX_90x4AaABAg,2023-02-28T01:04:50Z,2023-02-28T01:04:50Z,28
6ZfuNTqbHE8,I miss the old Marvel movies,Ugx9Fzb2pN1-ZTXEGAV4AaABAg,2023-02-28T00:25:41Z,2023-02-28T00:25:41Z,2
6ZfuNTqbHE8,"yeah, probs the best marvel movie ever",UgypWo7hnLR_xGDUdLl4AaABAg,2023-02-28T00:23:26Z,2023-02-28T00:23:26Z,0
6ZfuNTqbHE8,Still gives me chills,UgyY1IfdXHN7VCzNaxl4AaABAg,2023-02-27T20:55:41Z,2023-02-27T20:55:41Z,0
6ZfuNTqbHE8,This trailer is 100 times better then what marvel makes these days. Hope we can reach this level again one day.,UgyF8sjQU-xQJO-xVIN4AaABAg,2023-02-27T17:24:53Z,2023-02-27T17:24:53Z,6
6ZfuNTqbHE8,"20 years from now, I would be telling  about this masterpiece to my sons that I was lucky to born in that generation where I witnessed mcu 🙂😊...",UgyY_f2xpSU7YzuWJK94AaABAg,2023-02-27T16:28:37Z,2023-02-27T16:28:37Z,1
6ZfuNTqbHE8,Only took a few years to watch 😂 but my god what a film! Amazing!,UgyRWRAvU3VnRRenCh14AaABAg,2023-02-27T08:55:29Z,2023-02-27T08:55:29Z,0
6ZfuNTqbHE8,Honestly I was waiting for tom Holland,Ugxycu4n8cJSL4W8jRl4AaABAg,2023-02-27T07:43:59Z,2023-02-27T07:43:59Z,0
6ZfuNTqbHE8,No offense but infinity war was thrice the awesome movie than Endgame,UgxIAnjyXW1gYi_Tlo94AaABAg,2023-02-27T06:03:31Z,2023-02-27T06:03:31Z,5
6ZfuNTqbHE8,This Trailer Still gives me Chills . MCU Peaked here,Ugz65YSLLGFbQQugXW94AaABAg,2023-02-27T03:33:31Z,2023-02-27T03:33:31Z,3
6ZfuNTqbHE8,bro half a decade later. how.,UgwMMNa_E7nuaY2xLQ94AaABAg,2023-02-27T02:14:39Z,2023-02-27T02:14:39Z,2
6ZfuNTqbHE8,Kangs Dynasty definitely has some big shoes to fill. Sadly I don’t think any other avengers film will outdo Infinity War and Josh Brolin’s Thanos. Ask anyone to name something that describes Marvel’s perfection & the answer is Infinity War.,Ugz6d32fE6d-zWVdxyR4AaABAg,2023-02-27T01:31:01Z,2023-02-27T01:31:01Z,4
6ZfuNTqbHE8,5 years later,UgxaEZ3EublYgYAVFfp4AaABAg,2023-02-27T00:41:29Z,2023-02-27T00:41:29Z,0
6ZfuNTqbHE8,Hulk Kahan hai 🤣🤣,Ugz4uI9Tr54JZ69p1kF4AaABAg,2023-02-26T10:30:12Z,2023-02-26T10:30:12Z,0
6ZfuNTqbHE8,I think this is the Best hyped (legendary) movie because there is only villain win✅,UgzY5EsvWWCz7YtJ7Kd4AaABAg,2023-02-26T09:36:37Z,2023-02-26T09:36:37Z,1
6ZfuNTqbHE8,When I watched this for the first time I hated the movie but seeing this again omg this is the best marvel movie I've ever watched,UgyIsXYB2OUlXPKLAvN4AaABAg,2023-02-26T08:08:50Z,2023-02-26T08:08:50Z,2
6ZfuNTqbHE8,"Lemme guess, you searched for this",Ugw9u8pu-1nxK2W6BRp4AaABAg,2023-02-26T07:15:03Z,2023-02-26T07:15:03Z,1
6ZfuNTqbHE8,"Wow, what a trailer, I can’t wait to see this movie in theaters soon!!!",Ugwo2ACfw8KW-IvoUyZ4AaABAg,2023-02-26T06:37:46Z,2023-02-26T06:37:46Z,1
6ZfuNTqbHE8,"I come back to this video for the thanos portal entrance, I get chills every TIME!",UgzqJlNS7eDKOT0hfbt4AaABAg,2023-02-26T06:10:34Z,2023-02-26T06:10:34Z,1
6ZfuNTqbHE8,This was the pinnacle.,UgxJ8qWINby4w-aikSJ4AaABAg,2023-02-26T05:17:41Z,2023-02-26T05:17:41Z,1
6ZfuNTqbHE8,Seeing hulk in the trailer is the biggest lie Marvel ever told us 😞,UgwaIaJDYSkaILiClK14AaABAg,2023-02-26T05:16:16Z,2023-02-26T05:16:16Z,0
6ZfuNTqbHE8,"At 01:27 ""Hello There!""",UgxvCcpLKUIAwQaKwKJ4AaABAg,2023-02-26T03:44:29Z,2023-02-26T03:44:29Z,0
6ZfuNTqbHE8,To this day this is still the hypest a movie has been in the MCU,Ugxofv2ih7rvwMS1-Nx4AaABAg,2023-02-26T00:52:20Z,2023-02-26T00:52:20Z,1
6ZfuNTqbHE8,Fun fact: You’re confused as to why you got this trailer for a movie that’s five years old in your recommendations,Ugw_ugAGmVjSdUq17Eh4AaABAg,2023-02-25T23:28:48Z,2023-02-25T23:28:48Z,1
6ZfuNTqbHE8,26/2/2023,Ugxgp9xOkvLvkiJZ3-B4AaABAg,2023-02-25T23:04:31Z,2023-02-25T23:04:31Z,0
6ZfuNTqbHE8,What if Thanos got replaced by Kylo Ren?,UgwPSUOVHq-0fqyjJox4AaABAg,2023-02-25T20:44:32Z,2023-02-25T20:44:32Z,0
6ZfuNTqbHE8,Man they have made legandry trailer that everone are coming here to watch this master piece again and again day be day hats off marvel you made legendary trailer in the world i hope we get that feeling in Kang Dynasty and Secret Wars Part 1 and 2,UgwxWp2ObygYSZN5Fj94AaABAg,2023-02-25T20:39:43Z,2023-02-25T20:39:43Z,0
6ZfuNTqbHE8,Rip an respect bosman sir love u miss u,UgyUKNqbyNa-1LzG1b94AaABAg,2023-02-25T17:31:55Z,2023-02-25T17:31:55Z,1
6ZfuNTqbHE8,Man the impact this had on our generation is crazy I remember my teacher expelled this kid who faked spoiled the movie 😂,UgyIKuueLDQsqeZSg2F4AaABAg,2023-02-25T14:42:42Z,2023-02-25T14:42:42Z,2
6ZfuNTqbHE8,"The only way secret wars could top this movie is by bringing Tobey Maguire, RDJ,Hugh Jackman , Andrew Garfield, Chris Evans and John Krasinski",UgygFh8dutUgvD7gdQp4AaABAg,2023-02-25T13:59:00Z,2023-02-25T13:59:00Z,0
6ZfuNTqbHE8,Me after seeing the MCU's downfall after Avengers infinity war and endgame : look how they massacred my boy 😢,UgzRSdMiXuKf09XjB0V4AaABAg,2023-02-25T09:38:20Z,2023-02-25T09:38:20Z,2
6ZfuNTqbHE8,“Fun isn’t something one considers the balancing the universe” Why did he have to die😭,Ugzlrm8TFqTtZwfSrYB4AaABAg,2023-02-25T07:50:58Z,2023-02-25T07:50:58Z,1
6ZfuNTqbHE8,Missing this exitiment,Ugz6pPKMVe1Tb8MibjZ4AaABAg,2023-02-25T07:27:09Z,2023-02-25T07:27:09Z,0
6ZfuNTqbHE8,it’s 2023 still give me goosebumps while watching this trailet🔥😮‍💨,UgxfQf2aYrMVm-4yBk14AaABAg,2023-02-25T06:22:06Z,2023-02-25T06:22:06Z,0
6ZfuNTqbHE8,"This movie trailer still gives me tears and goosebumps, what a time to live...",UgxUQHYY_djEFhA_G7R4AaABAg,2023-02-25T04:41:14Z,2023-02-25T04:41:14Z,14
6ZfuNTqbHE8,Goosebumps after 5 years,Ugw9DGAlVNPGSnCn83J4AaABAg,2023-02-25T04:27:53Z,2023-02-25T04:27:53Z,0
6ZfuNTqbHE8,Ahh good old times 😞,UgxxtKsnMidDKPJLnoh4AaABAg,2023-02-25T04:10:47Z,2023-02-25T04:10:47Z,1
6ZfuNTqbHE8,1:37 the balancing the universe quote,UgwlYYv2tU1sqfjxPip4AaABAg,2023-02-25T01:51:30Z,2023-02-25T01:51:30Z,0
6ZfuNTqbHE8,How the Mighty have fallen.,UgzHMPDF_ckz3MmFXQB4AaABAg,2023-02-24T22:44:49Z,2023-02-24T22:44:49Z,0
6ZfuNTqbHE8,"I still get goosebumps when Thor says ""Who the hell are you guy's""? Then you see the Guardian's of the Galaxy for the first time on the big screen meeting the Avengers",UgxPwzpAoNP2Re2XoYB4AaABAg,2023-02-24T21:25:28Z,2023-02-24T21:25:28Z,2
6ZfuNTqbHE8,Kgf beats ur record 🔥,UgxlswKFxK6ywkqWV1l4AaABAg,2023-02-24T17:46:15Z,2023-02-24T17:46:15Z,0
6ZfuNTqbHE8,"Can they release again in theatres ,please I want to go again😢😢",UgyZl7u6zpfrCxWUZa54AaABAg,2023-02-24T11:55:26Z,2023-02-24T11:55:26Z,2
6ZfuNTqbHE8,"It's gonna be an extremely difficult task for Kang Dynasty and Secret Wars to top the magic of Infinity War and Endgame. And looking at Marvel current condition, gotta manage our hopes",Ugx7632iPJDuVx3RP_x4AaABAg,2023-02-24T10:42:12Z,2023-02-24T10:42:12Z,0
6ZfuNTqbHE8,the beginning of the end of marvel,UgwB6qpgdsjaqPUUqQN4AaABAg,2023-02-23T23:43:13Z,2023-02-23T23:43:13Z,0
6ZfuNTqbHE8,Always come back here after every marvelous FAILURE.....,UgxTEeV--gmuxCuoGSR4AaABAg,2023-02-23T23:03:25Z,2023-02-23T23:03:25Z,1
6ZfuNTqbHE8,This trailer is better than she hulk..... change my mind,Ugyc1EatrAoAxVo5Svx4AaABAg,2023-02-23T20:28:55Z,2023-02-23T20:28:55Z,0
6ZfuNTqbHE8,🔥🔥🔥,UgwaOGB6h6eisOezXkF4AaABAg,2023-02-23T16:07:44Z,2023-02-23T16:07:44Z,1
6ZfuNTqbHE8,U have to agree this is one of the best mcu trailers ever made 🔥,Ugw_Lhkb1sfx2zjV7Et4AaABAg,2023-02-23T13:46:04Z,2023-02-23T13:46:04Z,4
6ZfuNTqbHE8,As the years pass the more this becomes legendary,Ugy-PShVcsqJoCvlZn54AaABAg,2023-02-23T12:14:12Z,2023-02-23T12:14:12Z,2
6ZfuNTqbHE8,MCU doesnt create the same magic anymore,UgwomtGrKedmAuvrFql4AaABAg,2023-02-23T11:15:57Z,2023-02-23T11:15:57Z,3
6ZfuNTqbHE8,"""That they never could..""",Ugw83YeTCnDdWLiFJNt4AaABAg,2023-02-23T11:07:34Z,2023-02-23T11:07:34Z,0
6ZfuNTqbHE8,"This remains the best trailer in the history of movies. Well done, marvel.",UgwGHlGDkv_aop0sC3d4AaABAg,2023-02-23T06:04:23Z,2023-02-23T06:04:23Z,15
6ZfuNTqbHE8,Its been 5 years and I still come here once in a while to relive thos amazing memories I had when this trailer came out...the best MCU movie...this trailer still gives me goosebumps.....a feeling that I cant express in words.,Ugz44619FR5Asi2CFDp4AaABAg,2023-02-22T19:18:54Z,2023-02-22T19:21:20Z,40
6ZfuNTqbHE8,"This trailer is so masterfully made... Hits all the right notes...

Only other Disney trailer to come close is force awakens",UgzDOIWcbLsoozXzzf94AaABAg,2023-02-22T14:42:10Z,2023-02-22T14:42:10Z,2
6ZfuNTqbHE8,WE STILL COME BACK TO THIS MASTERPIECE,UgwCs0FitAlHn0K0nzZ4AaABAg,2023-02-22T13:40:23Z,2023-02-22T13:40:44Z,2
6ZfuNTqbHE8,My first Hollywood movies was infinity war now i am totally waching Hollywood movies,UgyhAKRtaWj4U0oSJV14AaABAg,2023-02-22T06:24:42Z,2023-02-24T15:36:07Z,3
6ZfuNTqbHE8,I miss this hype so much,UgyAnoKnyvMnQQaP6CB4AaABAg,2023-02-22T03:33:00Z,2023-02-22T03:33:00Z,7
6ZfuNTqbHE8,2023 and Trailer still hits the same every time,UgycEksZgKqkw1T2yVx4AaABAg,2023-02-22T01:51:15Z,2023-02-22T01:51:15Z,2
6ZfuNTqbHE8,We are still coming back here . We are true legends in 2023,UgzA1HPq8LdTZ7smQXB4AaABAg,2023-02-21T22:59:52Z,2023-02-21T22:59:52Z,2
6ZfuNTqbHE8,"I love how the Guardians are revealed at the end of this trailer. When the trailer for Secret Wars comes, they should do something similar. Since Tobey Maguire and Andrew Garfield are rumored to return in Secret Wars, they should be shown at the end of the trailer. Even show Fox's X-Men appear like that.",UgxIHVffhU60_V9XGad4AaABAg,2023-02-21T22:03:20Z,2023-05-05T20:50:13Z,1
6ZfuNTqbHE8,Back when Marvel/Disney knew what we wanted to see...miss these days badly,UgxrPAWxgXu9ldM1kBF4AaABAg,2023-02-21T20:38:33Z,2023-02-21T20:38:33Z,10
6ZfuNTqbHE8,Thor: Infinity War,Ugx91Ou4-PjIJ-huLs94AaABAg,2023-02-21T18:48:46Z,2023-02-21T18:48:46Z,1
6ZfuNTqbHE8,The thumbnail never happened actually 😢,UgwOjGnUrO1npUME1Z94AaABAg,2023-02-21T18:37:09Z,2023-02-21T18:37:09Z,2
6ZfuNTqbHE8,0:29,UgwA__Hbr6oeaL5JXzV4AaABAg,2023-02-21T14:41:38Z,2023-02-21T14:41:38Z,1
6ZfuNTqbHE8,Also the fact that thanos cant open his mouth without saying something iconic..,UgyyLQg3jHJO0hsyFbR4AaABAg,2023-02-21T14:25:13Z,2023-02-21T14:25:13Z,3
6ZfuNTqbHE8,"Every time now Marvels fails with its stupid and weird new ""heroes"" I just go back and watch this trailer man ... gives me chills every single time.",UgxwEQE1VJuLL5HECaF4AaABAg,2023-02-21T14:16:03Z,2023-02-21T14:16:03Z,0
6ZfuNTqbHE8,La mejor pelicula que existio de marvel,UgxezqgbuKOQxzyG1XR4AaABAg,2023-02-21T09:31:56Z,2023-02-21T09:31:56Z,0
6ZfuNTqbHE8,"Should have just ended after Endgame, Marvel was never going to be the same",UgybhudyjGTd0iawI5N4AaABAg,2023-02-21T07:45:43Z,2023-02-21T07:45:43Z,1
6ZfuNTqbHE8,How was this 5 years ago?,Ugw9urBHjeYm1ENl91x4AaABAg,2023-02-21T04:27:04Z,2023-02-21T04:27:04Z,0
6ZfuNTqbHE8,Man the mcu really fell off,UgyXoPFw6fQn9Qk61Np4AaABAg,2023-02-20T23:31:28Z,2023-02-20T23:32:33Z,2
6ZfuNTqbHE8,If you see this comment. Please drop your story of how you reacted when you found out Thanos won down below! For the memories. ♡,UgxnQi3kFV293KCsfTZ4AaABAg,2023-02-20T18:36:58Z,2023-02-20T18:36:58Z,2
6ZfuNTqbHE8,Ah yes the golden age of MCU 😌,Ugx7jEsy5oKIaFNHTDh4AaABAg,2023-02-20T17:11:10Z,2023-02-20T17:11:10Z,504
6ZfuNTqbHE8,Better than kang,Ugx_uibE_6pW8ZSmZax4AaABAg,2023-02-20T15:39:54Z,2023-02-20T15:39:54Z,2
6ZfuNTqbHE8,still here,UgyyMsPlJOAts4K6V4t4AaABAg,2023-02-20T12:20:18Z,2023-02-20T12:20:18Z,3
6ZfuNTqbHE8,2 0 2 3,UgzH7_BtZy7Zay_fQT14AaABAg,2023-02-20T11:46:28Z,2023-02-20T11:46:28Z,4
6ZfuNTqbHE8,Oh god the best trailer ever..🙌🙌🙌I hope Marvel can create same anticipation for Kang dynasty and secret wars like they did for the Infinity War and endgame..❤️and one more thing no matter how many ups or downs Marvel faces during phase 5 I am gonna be always true marvel fan and make my kids marvel fan too..🤣🤣❤️❤️,UgwBc_BSiKWLjDwH8Xt4AaABAg,2023-02-20T11:37:52Z,2023-02-20T11:37:52Z,1
6ZfuNTqbHE8,Still one of the greatest trailers ever made,UgxAvpOf8JJnsUsyoPF4AaABAg,2023-02-20T08:26:22Z,2023-02-20T08:26:22Z,4
6ZfuNTqbHE8,I still remember when I got the notification when this trailer dropped my heart was pounding so fast with excitement.,UgwGmze_bcKT_PfUa5J4AaABAg,2023-02-20T07:24:22Z,2023-02-20T07:24:22Z,5
6ZfuNTqbHE8,Hands down the best trailer of any movie,UgyFrTZkWwkPJAVzV7d4AaABAg,2023-02-20T07:10:54Z,2023-02-20T07:10:54Z,2
6ZfuNTqbHE8,Watching infinity war trailer even after 4yrs of release!! 😫🛐✨,Ugyz3rl17CV96zZzPmR4AaABAg,2023-02-20T03:59:42Z,2023-02-20T03:59:42Z,1
6ZfuNTqbHE8,I swear.. this trailer nor this movie will EVER get old. I still remember all the hype surrounding Infinity War. f*ckin awesome!!,UgwtnLZlJiO3XZi8rTJ4AaABAg,2023-02-20T03:00:33Z,2023-02-20T03:00:33Z,5
6ZfuNTqbHE8,Iam back here hoping Marvel can remember.,Ugx8gPF9ZjAsSHftDAV4AaABAg,2023-02-19T21:30:05Z,2023-02-19T21:30:05Z,0
6ZfuNTqbHE8,"Best movie in history, no arguing.",UgzD99PgrD-JGGaLluh4AaABAg,2023-02-19T17:55:55Z,2023-02-19T17:55:55Z,2
6ZfuNTqbHE8,The classic intro tho👌,UgzFX-h58LQ3L4QidB14AaABAg,2023-02-19T17:02:36Z,2023-02-19T17:02:36Z,1
6ZfuNTqbHE8,This trailer was exactly what it promised to offer a great fkin masterpiece,Ugy8GjtrgzWa2NLPE8l4AaABAg,2023-02-19T15:42:23Z,2023-02-19T15:42:23Z,0
6ZfuNTqbHE8,The hype for infinity war was just unreal,Ugy3NB7J83rcRMoxljF4AaABAg,2023-02-19T12:37:37Z,2023-02-19T12:37:37Z,0
6ZfuNTqbHE8,Who’s here after watching quantumania?,UgxIyDug9wLr_L6cteh4AaABAg,2023-02-19T09:02:33Z,2023-02-19T09:02:33Z,5
6ZfuNTqbHE8,Top 3 Marvel Movie imo,UgypsPEAsfy80mWlGWd4AaABAg,2023-02-19T07:08:23Z,2023-02-19T07:08:23Z,0
6ZfuNTqbHE8,Best Marvel Trailer ❤️,UgyADZwk7mxFFd0mpkN4AaABAg,2023-02-19T04:27:05Z,2023-02-19T04:27:05Z,1
6ZfuNTqbHE8,Cause' this is The Greatest Trailer of All Marvel Avengers' Movies,UgyZ7Yi95-l7NWeuX_94AaABAg,2023-02-19T00:19:31Z,2023-02-19T00:19:31Z,1
6ZfuNTqbHE8,Endgame was where the MCU truly ended. You cannot tell me otherwise,UgwT0Cwz_ltr7o23j8x4AaABAg,2023-02-19T00:17:38Z,2023-02-19T00:17:38Z,4
6ZfuNTqbHE8,This was the only Marvel Film in which I shed a tear.,UgzUORKGB2Ecf7_tsld4AaABAg,2023-02-18T22:08:58Z,2023-02-18T22:08:58Z,7
6ZfuNTqbHE8,I came back here to reassure myself that I wasn't just growing out of liking marvel.,UgzVV9N5ICwbMBWTtTN4AaABAg,2023-02-18T22:00:18Z,2023-02-18T22:00:18Z,2
6ZfuNTqbHE8,I remember the absolute devastation felt by the entire theater during this movie.,Ugzrc6B8GHe5NfvBYT14AaABAg,2023-02-18T21:05:18Z,2023-02-18T21:05:18Z,2
6ZfuNTqbHE8,Still here😩,UgwzCKqrBZ6MevMJAJp4AaABAg,2023-02-18T20:01:41Z,2023-02-18T20:01:41Z,2
6ZfuNTqbHE8,🔥🔥🔥,UgwsduH100Id8Bnrq114AaABAg,2023-02-18T18:39:47Z,2023-02-18T18:39:47Z,4
6ZfuNTqbHE8,"1:59 okay like why did we not notice hulk in background in the trailer when he was fighting in wakanda in hulkbuster suit, its kinda late but no one noticed it due to the pre-infinity war hype ig",Ugw-JmavoCY4Vj7Gc-J4AaABAg,2023-02-18T15:07:00Z,2023-02-18T15:07:00Z,1
6ZfuNTqbHE8,"Man, the feeling of seeing all of these characters together for the first time in these trailers was genuinely insane. Even the end of the trailer where we see the Guardians of the Galaxy interacting with an Avenger for the first time felt so huge. I miss the feeling of the Infinity Saga movies. The multiverse saga just has not had anything close to this level of epicness",UgzR9ruuyHBWa8L0VwV4AaABAg,2023-02-18T14:54:23Z,2023-02-18T14:57:35Z,0
6ZfuNTqbHE8,Dread it run from it Destiny still arrives.,Ugyr_nJCx24rNE4ll_h4AaABAg,2023-02-18T14:30:19Z,2023-02-18T14:30:19Z,2
6ZfuNTqbHE8,How many of you watch this in 2023,Ugyaq-9yVlwcU60zX2t4AaABAg,2023-02-18T09:06:53Z,2023-02-18T09:06:53Z,2
6ZfuNTqbHE8,Who is from 2023 watching this,Ugz5tjLbg9PpJF_ZV9Z4AaABAg,2023-02-18T03:23:31Z,2023-02-18T03:23:31Z,4
6ZfuNTqbHE8,"And now comes KANG!!! 
😁😁😁😁😁 I’m so hyped for Kang’s Dynasty !!!!",Ugye1JYf9ECbJtDynnh4AaABAg,2023-02-18T00:08:43Z,2023-02-18T00:08:43Z,2
6ZfuNTqbHE8,I love the movie but had a sad ending 😥,Ugx7newNxYjYm4-urCp4AaABAg,2023-02-17T23:30:48Z,2023-02-17T23:30:48Z,2
6ZfuNTqbHE8,"I love DC/Marvel but

What would it be like if ZSJL was Release back in 2017
DC & Marvel woulda had Awesome Successful Movies.",UgyFKaEfICRPx0qZ9f14AaABAg,2023-02-17T23:22:10Z,2023-02-17T23:22:10Z,1
6ZfuNTqbHE8,I remember it  i was at school showing this masterpiece to my friends this is unbelievable avengers iw is becoming a nostalgic movie time is flying,UgykXBBIKdSeRv21wVV4AaABAg,2023-02-17T15:58:23Z,2023-02-17T15:58:23Z,2
6ZfuNTqbHE8,I’ll do anything to rewatch this the first time and experience normality before COVID.,UgwmOmOY3WoWoCSqJNR4AaABAg,2023-02-17T15:42:39Z,2023-02-17T15:42:39Z,3
6ZfuNTqbHE8,2023 is still getting hyped,Ugy0edlQu9LuLUxMKEh4AaABAg,2023-02-17T10:51:32Z,2023-02-17T10:51:32Z,1
6ZfuNTqbHE8,The hype of this movie was above from everything. Greatest of all time.,UgywG2OyHt4SNyy9ZWV4AaABAg,2023-02-17T09:54:51Z,2023-02-17T09:55:10Z,0
6ZfuNTqbHE8,This is my first time watching the trailer lol and I hate how they had hulk running with them in  Wakanda but he wasn’t there in the movie💔 pain lol,Ugw4sY7QK5lDrzq2c1d4AaABAg,2023-02-16T18:58:49Z,2023-02-16T18:58:49Z,0
6ZfuNTqbHE8,"My favorite movie from Marvel... It´s a masterpiece, that premiere day will never be forgotten, watched it 3 times on the big screen (Im a DC hardcore fan). But, this moment on the trailer was a great lie, they really cheated us putting Hulk on the trailer: 2:00",UgwmIf24VdCVIr2a_i14AaABAg,2023-02-16T15:12:27Z,2023-02-16T18:28:14Z,2
6ZfuNTqbHE8,I just want to hear the Avengers theme song again. Hope Kang Dynasty and Secret Wars delivers these kinds of chills!!,UgzdQsjgLI6rHTzdvsN4AaABAg,2023-02-16T12:39:15Z,2023-02-16T12:39:15Z,0
6ZfuNTqbHE8,How many are still watching in 2023😍,UgwMDk-40XI1No03Cc94AaABAg,2023-02-16T11:04:52Z,2023-02-16T11:04:52Z,2
6ZfuNTqbHE8,"""In time, YOU WILL KNOW WHAT IT IS LIKE TO LOSE""
That's wicked.",Ugx8fgAuGGdRTx910F54AaABAg,2023-02-16T10:31:07Z,2023-02-16T10:31:07Z,2
6ZfuNTqbHE8,Pinnacle of Cinema,Ugwrs3y74Wfa5HlSA4F4AaABAg,2023-02-16T10:06:52Z,2023-02-16T10:06:52Z,0
6ZfuNTqbHE8,This trailer is the best out there for any movie!,Ugx96zyMt9HHNPWJSZN4AaABAg,2023-02-16T10:06:34Z,2023-02-16T10:06:34Z,0
6ZfuNTqbHE8,5 years later and I still have every word memorized,UgwtOeODtjspR34cHGR4AaABAg,2023-02-16T10:03:56Z,2023-02-16T10:03:56Z,0
6ZfuNTqbHE8,It's been 5 years now and here I am still watching this and still getting the goosebumps!!!,UgyLK3daFGWCkeLnnMV4AaABAg,2023-02-16T08:21:35Z,2023-02-16T08:21:35Z,0
6ZfuNTqbHE8,This trailer never gets old......,UgzbfZ0_oAfBXik2mUR4AaABAg,2023-02-15T17:08:22Z,2023-02-15T17:08:22Z,1
6ZfuNTqbHE8,5 years to this masterpiece and this still give me goosebumps!!,UgxNGVA67osLylW0Cpl4AaABAg,2023-02-15T10:55:20Z,2023-02-15T10:55:20Z,6
6ZfuNTqbHE8,"How hulk is there 😂
Baner was in Tony's sute",UgwREHn1onOz2n2tXQZ4AaABAg,2023-02-15T08:49:41Z,2023-02-15T08:49:41Z,2
6ZfuNTqbHE8,Still gives me goosebumps!,Ugw5Cf9dqrUnet0OMXB4AaABAg,2023-02-15T03:48:27Z,2023-02-15T03:48:27Z,2
